PV,MV,BO,TP,MO,TP_O
1,1,1,555,3731,650
1,1,1,575,3730,650
1,1,1,573,3731,650
1,1,1,582,3733,650
1,1,1,601,3744,650
1,1,1,572,3734,650
1,1,1,565,3734,650
1,1,0,783,3742,650
1,1,0,1008,3740,650
1,1,0,983,3737,650
1,1,0,979,3737,650
1,1,1,979,3735,650
1,1,1,601,3733,650
1,1,1,608,3734,650
1,1,1,557,3737,650
1,1,1,571,3739,650
1,1,1,587,3739,650
1,1,1,599,3753,650
1,1,1,611,3739,650
1,1,1,617,3741,650
1,1,1,619,3743,650
1,1,1,580,3743,650
1,1,1,581,3745,650
1,1,1,567,3747,650
1,1,1,550,3748,650
1,1,1,564,3749,650
1,1,1,597,3751,650
1,1,0,791,3754,650
1,1,0,1001,3753,650
1,1,0,983,3751,650
1,1,0,979,3752,650
1,1,1,979,3750,650
1,1,1,597,3748,650
1,1,1,611,3749,650
1,1,1,561,3751,650
1,1,1,551,3752,650
1,1,1,566,3754,650
1,1,1,581,3757,650
1,1,1,595,3758,650
1,1,1,606,3847,650
1,1,1,610,3757,650
1,1,1,611,3758,650
1,1,1,617,3759,650
1,1,1,606,3761,650
1,1,1,572,3762,650
1,1,1,556,3763,650
1,1,1,576,3764,650
1,1,0,796,3771,650
1,1,0,998,3769,650
1,1,0,982,3767,650
1,1,0,981,3767,650
1,1,1,981,3765,650
1,1,1,590,3844,650
1,1,1,606,3764,650
1,1,1,584,3765,650
1,1,1,565,3767,650
1,1,1,553,3768,650
1,1,1,564,3771,650
1,1,1,580,3772,650
1,1,1,594,3773,650
1,1,1,604,3857,650
1,1,1,614,3780,650
1,1,1,614,3774,650
1,1,1,613,3776,650
1,1,1,596,3777,650
1,1,1,571,3778,650
1,1,1,561,3780,650
1,1,0,793,3784,650
1,1,0,999,3782,650
1,1,0,982,3781,650
1,1,0,979,3780,650
1,1,1,980,3780,650
1,1,1,588,3785,650
1,1,1,605,3888,650
1,1,1,595,3782,650
1,1,1,574,3784,650
1,1,1,557,3784,650
1,1,1,561,3785,650
1,1,1,574,3786,650
1,1,1,590,3789,650
1,1,1,600,3799,650
1,1,1,616,3791,650
1,1,1,613,3789,650
1,1,1,614,3790,650
1,1,1,608,3792,650
1,1,1,587,3792,650
1,1,1,554,3793,650
1,1,0,791,3799,650
1,1,0,1001,3797,650
1,1,0,982,3796,650
1,1,0,980,3795,650
1,1,1,979,3792,650
1,1,1,551,3793,650
1,1,1,574,3797,650
1,1,1,618,3796,650
1,1,1,619,3796,650
1,1,1,612,3797,650
1,1,1,587,3799,650
1,1,1,566,3801,650
1,1,1,553,3801,650
1,1,1,567,3803,650
1,1,1,596,3805,650
1,1,1,595,3807,650
1,1,1,602,3868,650
1,1,1,618,3804,650
1,1,1,552,3809,650
1,1,1,551,3809,650
1,1,0,792,3815,650
1,1,0,1002,3811,650
1,1,0,982,3812,650
1,1,0,980,3810,650
1,1,1,980,3802,650
1,1,1,604,3807,650
1,1,1,611,3809,650
1,1,1,557,3811,650
1,1,1,575,3812,650
1,1,1,589,3813,650
1,1,1,602,3826,650
1,1,1,610,3815,650
1,1,1,615,3816,650
1,1,1,616,3816,650
1,1,1,583,3818,650
1,1,1,588,3819,650
1,1,1,569,3822,650
1,1,1,555,3822,650
1,1,1,567,3823,650
1,1,1,600,3824,650
1,1,0,795,3829,650
1,1,0,1004,3828,650
1,1,0,983,3826,650
1,1,0,979,3826,650
1,1,1,976,3824,650
1,1,1,605,3821,650
1,1,1,614,3823,650
1,1,1,555,3825,650
1,1,1,566,3827,650
1,1,1,584,3828,650
1,1,1,596,3831,650
1,1,1,609,3915,650
1,1,1,613,3829,650
1,1,1,622,3832,650
1,1,1,597,3832,650
1,1,1,598,3833,650
1,1,1,578,3835,650
1,1,1,558,3836,650
1,1,1,557,3837,650
1,1,1,591,3838,650
1,1,0,796,3843,650
1,1,0,1001,3842,650
1,1,0,982,3840,650
1,1,0,977,3838,650
1,1,1,977,3839,650
1,1,1,601,3835,650
1,1,1,615,3838,650
1,1,1,563,3840,650
1,1,1,555,3840,650
1,1,1,568,3843,650
1,1,1,582,3845,650
1,1,1,598,3847,650
1,1,1,608,3936,650
1,1,1,620,3845,650
1,1,1,613,3846,650
1,1,1,621,3848,650
1,1,1,610,3849,650
1,1,1,574,3849,650
1,1,1,559,3852,650
1,1,1,577,3853,650
1,1,0,798,3859,650
1,1,0,1000,3856,650
1,1,0,984,3855,650
1,1,0,982,3854,650
1,1,1,981,3853,650
1,1,1,599,3851,650
1,1,1,616,3852,650
1,1,1,574,3854,650
1,1,1,560,3855,650
1,1,1,561,3858,650
1,1,1,576,3858,650
1,1,1,589,3861,650
1,1,1,604,3871,650
1,1,1,612,3859,650
1,1,1,623,3940,650
1,1,1,617,3862,650
1,1,1,618,3862,650
1,1,1,590,3864,650
1,1,1,567,3865,650
1,1,1,570,3865,650
1,1,0,798,3873,650
1,1,0,1004,3869,650
1,1,0,981,3869,650
1,1,0,981,3868,650
1,1,1,978,3864,650
1,1,1,560,3866,650
1,1,1,582,3868,650
1,1,1,617,3867,650
1,1,1,616,3869,650
1,1,1,603,3870,650
1,1,1,576,3873,650
1,1,1,559,3873,650
1,1,1,559,3874,650
1,1,1,576,3876,650
1,1,1,607,3877,650
1,1,1,602,3887,650
1,1,1,614,3911,650
1,1,1,620,3878,650
1,1,1,559,3881,650
1,1,1,562,3880,650
1,1,0,796,3888,650
1,1,0,999,3884,650
1,1,0,983,3884,650
1,1,0,979,3882,650
1,1,1,952,3877,650
1,1,0,779,3884,650
1,1,0,987,3884,650
1,1,0,977,3883,650
1,1,0,965,3883,650
1,1,0,972,3883,650
1,1,0,961,3884,650
1,1,0,971,3882,650
1,1,0,961,3883,650
1,1,0,970,3882,650
1,1,0,962,3884,650
1,1,0,968,3883,650
1,1,0,958,3883,650
1,1,0,965,3881,650
1,1,0,957,3883,650
1,1,0,967,3882,650
1,1,0,955,3881,650
1,1,0,966,3880,650
1,1,0,969,3880,650
1,1,0,978,3880,650
1,1,1,979,3879,650
1,1,1,600,3878,650
1,1,1,606,3879,650
1,1,1,573,3883,650
1,1,1,559,3884,650
1,1,1,580,3885,650
1,1,1,577,3886,650
1,1,1,591,3888,650
1,1,1,604,3899,650
1,1,1,617,3887,650
1,1,1,618,3967,650
1,1,1,617,3889,650
1,1,1,615,3890,650
1,1,1,589,3893,650
1,1,1,565,3893,650
1,1,1,571,3895,650
1,1,0,797,3901,650
1,1,0,998,3900,650
1,1,0,982,3897,650
1,1,0,980,3895,650
1,1,1,981,3893,650
1,1,1,577,3895,650
1,1,1,597,3898,650
1,1,1,615,3896,650
1,1,1,602,3897,650
1,1,1,559,3897,650
1,1,1,561,3900,650
1,1,1,560,3901,650
1,1,1,579,3902,650
1,1,1,591,3903,650
1,1,1,614,3905,650
1,1,1,618,3903,650
1,1,1,619,3905,650
1,1,1,618,3906,650
1,1,1,619,3907,650
1,1,1,563,3908,650
1,1,0,788,3916,650
1,1,0,1009,3911,650
1,1,0,984,3911,650
1,1,0,979,3909,650
1,1,1,980,3906,650
1,1,1,571,3909,650
1,1,1,592,3911,650
1,1,1,619,3908,650
1,1,1,613,3911,650
1,1,1,563,3912,650
1,1,1,568,3915,650
1,1,1,558,3915,650
1,1,1,569,3916,650
1,1,1,584,3918,650
1,1,1,610,3920,650
1,1,1,608,3999,650
1,1,1,620,3919,650
1,1,1,624,3919,650
1,1,1,623,3921,650
1,1,1,572,3922,650
1,1,0,785,3927,650
1,1,0,1006,3926,650
1,1,0,982,3924,650
1,1,0,979,3925,650
1,1,1,944,3918,650
1,1,1,548,3923,650
1,1,1,551,3923,650
1,1,1,612,4004,650
1,1,1,619,3925,650
1,1,1,622,3925,650
1,1,1,620,3927,650
1,1,1,602,3927,650
1,1,1,578,3928,650
1,1,1,561,3930,650
1,1,1,583,3932,650
1,1,1,578,3934,650
1,1,1,590,3934,650
1,1,1,605,3945,650
1,1,1,574,3936,650
1,1,1,573,3936,650
1,1,0,785,3941,650
1,1,0,998,3938,650
1,1,0,981,3938,650
1,1,0,982,3939,650
1,1,1,981,3937,650
1,1,1,609,3934,650
1,1,1,611,3936,650
1,1,1,569,3940,650
1,1,1,587,3940,650
1,1,1,615,3940,650
1,1,1,614,4024,650
1,1,1,623,3942,650
1,1,1,622,3943,650
1,1,1,624,3944,650
1,1,1,574,3945,650
1,1,1,577,3945,650
1,1,1,564,3947,650
1,1,1,562,3949,650
1,1,1,581,3950,650
1,1,1,606,3951,650
1,1,0,792,3955,650
1,1,0,1000,3953,650
1,1,0,982,3952,650
1,1,0,982,3951,650
1,1,1,977,3952,650
1,1,1,610,3949,650
1,1,1,617,3950,650
1,1,1,559,3952,650
1,1,1,578,3954,650
1,1,1,608,3955,650
1,1,1,607,3967,650
1,1,1,620,3955,650
1,1,1,625,3956,650
1,1,1,622,3958,650
1,1,0,786,3964,650
1,1,0,1007,3962,650
1,1,0,984,3961,650
1,1,0,980,3961,650
1,1,0,983,3960,650
1,1,1,982,3960,650
1,1,0,941,3962,650
1,1,0,985,3960,650
1,1,0,983,3960,650
1,1,0,984,3959,650
1,1,1,976,3958,650
1,1,1,889,3962,650
1,1,1,902,3961,650
1,1,1,910,3961,650
1,1,1,906,3961,650
1,1,1,899,3962,650
1,1,1,847,3966,650
1,1,1,851,3990,650
1,1,1,855,3967,650
1,1,1,854,3968,650
1,1,1,855,3968,650
1,1,1,857,4038,650
1,1,1,858,3969,650
1,1,1,859,3973,650
1,1,1,855,3984,650
1,1,1,857,3975,650
1,1,0,930,3975,650
1,1,0,1001,3973,650
1,1,0,989,3971,650
1,1,0,988,3972,650
1,1,1,960,3978,650
1,1,1,858,3971,650
1,1,1,861,3974,650
1,1,1,857,3982,650
1,1,1,859,3975,650
1,1,1,871,3976,650
1,1,1,833,3980,650
1,1,1,843,3978,650
1,1,1,851,3980,650
1,1,1,836,3981,650
1,1,1,841,3982,650
1,1,1,840,3985,650
1,1,1,842,3984,650
1,1,1,843,3984,650
1,1,1,845,3984,650
1,1,1,841,3987,650
1,1,0,924,3989,650
1,1,0,1008,3987,650
1,1,0,990,3987,650
1,1,0,997,3986,650
1,1,1,985,3983,650
1,1,1,838,3984,650
1,1,1,834,3991,650
1,1,1,838,3990,650
1,1,1,846,3990,650
1,1,0,919,3992,650
1,1,0,1000,3991,650
1,1,0,998,3988,650
1,1,0,994,3988,650
1,1,0,993,3988,650
1,1,1,991,3986,650
1,1,1,856,3989,650
1,1,1,858,3991,650
1,1,1,862,3993,650
1,1,1,859,3994,650
1,1,0,931,3996,650
1,1,0,1006,3993,650
1,1,0,992,3993,650
1,1,0,987,3994,650
1,1,0,987,3992,650
1,1,1,960,3990,650
1,1,1,907,3993,650
1,1,1,916,3993,650
1,1,1,909,3994,650
1,1,1,904,3998,650
1,1,0,962,3997,650
1,1,0,1001,3996,650
1,1,0,997,3994,650
1,1,0,995,3995,650
1,1,0,991,3994,650
1,1,0,993,3992,650
1,1,0,995,3994,650
1,1,0,994,3993,650
1,1,0,993,3995,650
1,1,0,994,3993,650
1,1,0,994,3993,650
1,1,0,991,3992,650
1,1,0,992,3992,650
1,1,0,994,3993,650
1,1,0,996,3993,650
1,1,1,983,3992,650
1,1,1,898,3994,650
1,1,1,911,3995,650
1,1,1,917,3995,650
1,1,1,911,3995,650
1,1,0,955,3998,650
1,1,0,996,3998,650
1,1,0,994,3995,650
1,1,0,994,3996,650
1,1,0,993,3995,650
1,1,0,994,3996,650
1,1,0,995,3995,650
1,1,0,992,3993,650
1,1,0,993,3994,650
1,1,0,995,3994,650
1,1,0,992,3993,650
1,1,0,996,3995,650
1,1,0,994,3994,650
1,1,0,995,3994,650
1,1,0,991,3995,650
1,1,0,996,3993,650
1,1,0,991,3994,650
1,1,0,993,3994,650
1,1,0,993,3994,650
1,1,0,994,3993,650
1,1,0,995,3994,650
1,1,0,995,3994,650
1,1,0,993,3992,650
1,1,0,996,3995,650
1,1,0,995,3993,650
1,1,1,985,3993,650
1,1,1,906,3996,650
1,1,1,911,3996,650
1,1,1,920,3997,650
1,1,1,910,3996,650
1,1,0,954,4000,650
1,1,0,998,3996,650
1,1,0,995,3996,650
1,1,0,989,3996,650
1,1,0,996,3996,650
1,1,0,990,3997,650
1,1,0,993,3996,650
1,1,0,993,3996,650
1,1,0,996,3996,650
1,1,0,993,3994,650
1,1,0,995,3994,650
1,1,0,993,3994,650
1,1,0,992,3994,650
1,1,0,994,3994,650
1,1,0,993,3995,650
1,1,0,994,3995,650
1,1,0,995,3994,650
1,1,0,994,3995,650
1,1,0,991,3994,650
1,1,0,991,3995,650
1,1,0,993,3992,650
1,1,0,994,3993,650
1,1,0,991,3993,650
1,1,0,995,3994,650
1,1,0,994,3994,650
1,1,1,974,3991,650
1,1,1,854,3997,650
1,1,1,858,4009,650
1,1,1,864,3996,650
1,1,1,860,4000,650
1,1,0,924,4004,650
1,1,0,1001,4000,650
1,1,0,997,3999,650
1,1,0,993,3998,650
1,1,0,992,3998,650
1,1,0,995,3998,650
1,1,0,993,3997,650
1,1,0,996,3999,650
1,1,0,995,3997,650
1,1,0,991,3997,650
1,1,0,995,3997,650
1,1,0,993,3997,650
1,1,0,990,3998,650
1,1,0,996,3996,650
1,1,0,993,3996,650
1,1,0,993,3995,650
1,1,0,988,3996,650
1,1,0,978,3997,650
1,1,0,984,3996,650
1,1,0,968,3997,650
1,1,0,978,3996,650
1,1,0,967,3997,650
1,1,0,970,3996,650
1,1,0,962,3996,650
1,1,0,972,3996,650
1,1,0,961,3997,650
1,1,0,969,3995,650
1,1,0,964,3995,650
1,1,0,970,3996,650
1,1,0,959,3998,650
1,1,0,970,3996,650
1,1,0,962,3997,650
1,1,0,971,3994,650
1,1,0,977,3995,650
1,1,0,980,3995,650
1,1,0,984,3994,650
1,1,0,987,3996,650
1,1,0,990,3995,650
1,1,0,991,3992,650
1,1,0,992,3994,650
1,1,0,990,3994,650
1,1,0,996,3995,650
1,1,0,996,3994,650
1,1,0,995,3995,650
1,1,0,992,3994,650
1,1,1,975,3993,650
1,1,1,898,3995,650
1,1,1,918,3998,650
1,1,1,916,3997,650
1,1,1,905,4001,650
1,1,0,958,4000,650
1,1,0,999,4000,650
1,1,0,992,3997,650
1,1,0,991,3996,650
1,1,0,989,3998,650
1,1,0,995,3997,650
1,1,0,991,3997,650
1,1,0,994,3998,650
1,1,0,991,3995,650
1,1,0,995,3997,650
1,1,0,993,3996,650
1,1,0,993,3996,650
1,1,0,993,3996,650
1,1,0,991,3996,650
1,1,0,992,3996,650
1,1,0,995,3995,650
1,1,0,996,3998,650
1,1,0,993,3996,650
1,1,0,994,3995,650
1,1,0,992,3995,650
1,1,0,993,3996,650
1,1,0,996,3995,650
1,1,0,992,3995,650
1,1,0,989,3998,650
1,1,0,990,3996,650
1,1,0,991,3995,650
1,1,0,991,3994,650
1,1,0,992,3996,650
1,1,0,993,3995,650
1,1,0,994,3995,650
1,1,0,990,3994,650
1,1,0,995,3994,650
1,1,0,994,3996,650
1,1,0,993,3994,650
1,1,0,994,3994,650
1,1,1,964,3992,650
1,1,1,906,3996,650
1,1,1,916,3997,650
1,1,1,908,4026,650
1,1,1,908,3999,650
1,1,0,960,4000,650
1,1,0,997,4000,650
1,1,0,995,3998,650
1,1,0,996,3998,650
1,1,0,989,3999,650
1,1,0,995,3998,650
1,1,0,994,3998,650
1,1,0,993,3997,650
1,1,0,993,3997,650
1,1,0,992,3996,650
1,1,0,996,3997,650
1,1,0,995,3998,650
1,1,0,992,3996,650
1,1,0,993,3998,650
1,1,0,995,3998,650
1,1,0,995,3997,650
1,1,0,993,3995,650
1,1,0,992,3996,650
1,1,0,990,3996,650
1,1,0,994,3996,650
1,1,0,994,3997,650
1,1,0,996,3997,650
1,1,0,995,3996,650
1,1,0,990,3996,650
1,1,0,991,3997,650
1,1,0,993,3995,650
1,1,0,992,3996,650
1,1,0,992,3995,650
1,1,0,992,3995,650
1,1,0,993,3996,650
1,1,0,992,3995,650
1,1,0,996,3996,650
1,1,0,995,3997,650
1,1,0,995,3996,650
1,1,0,996,3996,650
1,1,0,993,3995,650
1,1,0,995,3996,650
1,1,0,992,3996,650
1,1,0,994,3996,650
1,1,0,993,3995,650
1,1,0,992,3994,650
1,1,0,991,3995,650
1,1,0,992,3994,650
1,1,0,991,3994,650
1,1,0,993,3994,650
1,1,0,990,3997,650
1,1,0,993,3994,650
1,1,0,994,3995,650
1,1,0,990,3995,650
1,1,0,993,3994,650
1,1,0,992,3995,650
1,1,0,994,3994,650
1,1,0,994,3994,650
1,1,0,992,3995,650
1,1,0,993,3993,650
1,1,0,993,3994,650
1,1,0,993,3994,650
1,1,0,993,3993,650
1,1,0,993,3994,650
1,1,0,995,3996,650
1,1,0,991,3993,650
1,1,0,995,3994,650
1,1,0,993,3994,650
1,1,0,991,3994,650
1,1,0,996,3993,650
1,1,1,974,3993,650
1,1,1,904,3996,650
1,1,1,916,3995,650
1,1,1,916,3996,650
1,1,1,905,3998,650
1,1,0,957,3999,650
1,1,0,1001,3998,650
1,1,0,995,3997,650
1,1,0,994,3996,650
1,1,0,997,3999,650
1,1,0,992,3996,650
1,1,0,997,3996,650
1,1,0,996,3997,650
1,1,0,994,3996,650
1,1,0,993,3996,650
1,1,0,995,3996,650
1,1,0,994,3995,650
1,1,0,993,3997,650
1,1,0,993,3995,650
1,1,0,997,3996,650
1,1,0,992,3996,650
1,1,0,994,3995,650
1,1,0,996,3996,650
1,1,0,993,3997,650
1,1,0,993,3996,650
1,1,0,992,3995,650
1,1,0,995,3995,650
1,1,0,992,3994,650
1,1,0,994,3996,650
1,1,0,994,3996,650
1,1,0,995,3996,650
1,1,0,995,3996,650
1,1,0,994,3997,650
1,1,0,994,3994,650
1,1,0,992,3995,650
1,1,0,993,3994,650
1,1,0,993,3995,650
1,1,0,994,3995,650
1,1,0,993,3997,650
1,1,0,990,3993,650
1,1,0,994,3995,650
1,1,0,991,3995,650
1,1,0,993,3994,650
1,1,0,996,3994,650
1,1,0,993,3995,650
1,1,0,995,3995,650
1,1,0,996,3993,650
1,1,0,994,3996,650
1,1,0,995,3996,650
1,1,0,995,3994,650
1,1,0,995,3995,650
1,1,0,994,3995,650
1,1,0,996,3993,650
1,1,0,993,3994,650
1,1,0,990,3994,650
1,1,0,993,3993,650
1,1,0,993,3994,650
1,1,0,994,3993,650
1,1,0,994,3995,650
1,1,0,992,3993,650
1,1,1,975,3992,650
1,1,1,851,3996,650
1,1,1,860,4016,650
1,1,1,862,3998,650
1,1,1,860,4000,650
1,1,0,926,4004,650
1,1,0,1002,3999,650
1,1,0,998,3999,650
1,1,0,993,3999,650
1,1,0,996,4000,650
1,1,0,994,3998,650
1,1,0,993,3998,650
1,1,0,994,3997,650
1,1,0,995,3999,650
1,1,0,991,3997,650
1,1,0,992,3997,650
1,1,0,992,3996,650
1,1,0,995,3999,650
1,1,0,993,3997,650
1,1,0,995,3996,650
1,1,0,995,3997,650
1,1,0,995,3997,650
1,1,0,993,3997,650
1,1,0,995,3998,650
1,1,0,994,3996,650
1,1,0,994,3998,650
1,1,0,996,3997,650
1,1,0,993,3997,650
1,1,0,994,3997,650
1,1,0,994,3998,650
1,1,0,993,3999,650
1,1,0,991,3996,650
1,1,0,996,3996,650
1,1,0,993,3997,650
1,1,0,997,3997,650
1,1,0,995,3997,650
1,1,0,994,3996,650
1,1,0,994,3995,650
1,1,0,993,3996,650
1,1,0,994,3996,650
1,1,0,996,3996,650
1,1,0,995,3997,650
1,1,0,995,3997,650
1,1,0,993,3995,650
1,1,0,995,3996,650
1,1,0,994,3996,650
1,1,0,996,3996,650
1,1,0,992,3996,650
1,1,0,996,3994,650
1,1,0,994,3994,650
1,1,0,993,3995,650
1,1,0,995,3995,650
1,1,0,993,3996,650
1,1,0,996,3996,650
1,1,0,995,3996,650
1,1,0,994,3996,650
1,1,0,994,3995,650
1,1,0,996,3996,650
1,1,0,993,3995,650
1,1,0,993,3996,650
1,1,0,992,3995,650
1,1,0,993,3994,650
1,1,0,993,3995,650
1,1,0,991,3996,650
1,1,0,993,3995,650
1,1,0,992,3995,650
1,1,0,994,3994,650
1,1,0,992,3995,650
1,1,0,993,3996,650
1,1,0,994,3996,650
1,1,0,995,3994,650
1,1,0,994,3995,650
1,1,0,993,3994,650
1,1,0,996,3995,650
1,1,0,993,3993,650
1,1,1,967,3992,650
1,1,0,947,3997,650
1,1,0,995,3995,650
1,1,0,993,3995,650
1,1,0,992,3994,650
1,1,0,996,3995,650
1,1,0,995,3995,650
1,1,0,994,3993,650
1,1,0,994,3995,650
1,1,0,993,3993,650
1,1,0,995,3995,650
1,1,0,994,3994,650
1,1,0,993,3995,650
1,1,0,993,3993,650
1,1,0,996,3996,650
1,1,0,993,3994,650
1,1,0,991,3994,650
1,1,0,994,3994,650
1,1,0,996,3994,650
1,1,0,990,3994,650
1,1,0,994,3994,650
1,1,0,993,3994,650
1,1,0,995,3994,650
1,1,0,993,3994,650
1,1,0,993,3994,650
1,1,0,993,3993,650
1,1,0,991,3994,650
1,1,0,977,3994,650
1,1,0,984,3994,650
1,1,0,970,3993,650
1,1,0,979,3994,650
1,1,0,966,3994,650
1,1,0,980,3993,650
1,1,0,967,3993,650
1,1,0,970,3993,650
1,1,0,963,3995,650
1,1,0,971,3993,650
1,1,0,963,3994,650
1,1,0,971,3994,650
1,1,0,965,3995,650
1,1,0,971,3994,650
1,1,0,963,3994,650
1,1,0,980,3994,650
1,1,0,983,3993,650
1,1,0,983,3992,650
1,1,1,944,3992,650
1,1,1,910,3994,650
1,1,1,905,4008,650
1,1,1,904,3997,650
1,1,1,909,3998,650
1,1,0,959,3998,650
1,1,0,995,3997,650
1,1,0,998,3998,650
1,1,0,993,3995,650
1,1,0,993,3995,650
1,1,0,994,3994,650
1,1,0,995,3997,650
1,1,0,993,3996,650
1,1,0,995,3995,650
1,1,0,993,3994,650
1,1,0,994,3996,650
1,1,0,995,3996,650
1,1,0,996,3996,650
1,1,0,993,3995,650
1,1,0,990,3996,650
1,1,0,991,3996,650
1,1,0,990,3995,650
1,1,0,991,3995,650
1,1,0,994,3994,650
1,1,0,995,3995,650
1,1,0,993,3994,650
1,1,0,993,3995,650
1,1,0,992,3994,650
1,1,0,994,3994,650
1,1,0,994,3995,650
1,1,0,993,3994,650
1,1,0,995,3995,650
1,1,0,992,3994,650
1,1,0,992,3995,650
1,1,0,995,3995,650
1,1,0,993,3994,650
1,1,0,994,3994,650
1,1,0,992,3995,650
1,1,0,995,3996,650
1,1,0,996,3995,650
1,1,0,996,3993,650
1,1,0,994,3994,650
1,1,0,993,3995,650
1,1,0,995,3996,650
1,1,0,994,3994,650
1,1,0,993,3993,650
1,1,0,994,3995,650
1,1,0,994,3994,650
1,1,0,993,3994,650
1,1,0,992,3994,650
1,1,1,975,3992,650
1,1,1,907,3995,650
1,1,1,917,3996,650
1,1,1,918,3996,650
1,1,1,906,4001,650
1,1,0,957,4001,650
1,1,0,997,3998,650
1,1,0,993,3997,650
1,1,0,997,3997,650
1,1,0,993,3997,650
1,1,0,990,3997,650
1,1,0,995,3998,650
1,1,0,996,3998,650
1,1,0,994,3997,650
1,1,0,992,3996,650
1,1,0,994,3997,650
1,1,0,993,3997,650
1,1,0,995,3997,650
1,1,0,994,3997,650
1,1,0,992,3995,650
1,1,0,995,3998,650
1,1,0,992,3996,650
1,1,0,995,3997,650
1,1,0,995,3997,650
1,1,0,995,3997,650
1,1,0,991,3995,650
1,1,0,991,3995,650
1,1,0,993,3996,650
1,1,0,993,3996,650
1,1,0,996,3997,650
1,1,0,991,3997,650
1,1,0,992,3995,650
1,1,0,995,3997,650
1,1,0,993,3996,650
1,1,0,993,3996,650
1,1,0,996,3994,650
1,1,0,994,3995,650
1,1,0,993,3995,650
1,1,0,994,3994,650
1,1,0,993,3995,650
1,1,0,993,3995,650
1,1,0,993,3997,650
1,1,0,991,3996,650
1,1,0,994,3996,650
1,1,0,993,3996,650
1,1,0,993,3996,650
1,1,0,996,3996,650
1,1,0,994,3996,650
1,1,0,996,3995,650
1,1,0,991,3995,650
1,1,0,995,3995,650
1,1,0,995,3995,650
1,1,0,995,3995,650
1,1,0,992,3993,650
1,1,0,993,3995,650
1,1,0,995,3994,650
1,1,0,995,3996,650
1,1,0,996,3995,650
1,1,0,992,3994,650
1,1,0,997,3994,650
1,1,0,993,3995,650
1,1,0,996,3994,650
1,1,0,996,3994,650
1,1,0,993,3996,650
1,1,0,991,3992,650
1,1,1,984,3994,650
1,1,0,928,4000,650
1,1,0,997,3998,650
1,1,0,996,3995,650
1,1,0,996,3996,650
1,1,0,992,3995,650
1,1,0,992,3995,650
1,1,0,992,3996,650
1,1,0,991,3996,650
1,1,0,997,3995,650
1,1,0,994,3994,650
1,1,0,997,3996,650
1,1,0,993,3995,650
1,1,0,993,3994,650
1,1,0,993,3994,650
1,1,0,994,3994,650
1,1,0,995,3997,650
1,1,0,995,3995,650
1,1,0,995,3994,650
1,1,0,995,3996,650
1,1,0,995,3995,650
1,1,0,994,3996,650
1,1,0,993,3992,650
1,1,0,996,3996,650
1,1,0,995,3995,650
1,1,0,992,3994,650
1,1,0,994,3994,650
1,1,0,993,3994,650
1,1,0,995,3994,650
1,1,0,995,3994,650
1,1,0,996,3995,650
1,1,0,995,3994,650
1,1,0,996,3994,650
1,1,0,996,3996,650
1,1,0,993,3994,650
1,1,0,993,3994,650
1,1,0,994,3995,650
1,1,0,996,3994,650
1,1,0,991,3993,650
1,1,0,993,3994,650
1,1,0,991,3994,650
1,1,0,995,3994,650
1,1,0,990,3992,650
1,1,0,993,3994,650
1,1,0,996,3994,650
1,1,1,963,3991,650
1,1,1,908,3995,650
1,1,1,915,3996,650
1,1,1,909,3995,650
1,1,1,903,3998,650
1,1,0,959,3998,650
1,1,0,1003,3998,650
1,1,0,997,3996,650
1,1,0,994,3997,650
1,1,0,995,3997,650
1,1,0,995,3997,650
1,1,0,994,3997,650
1,1,0,993,3997,650
1,1,0,995,3996,650
1,1,0,994,3996,650
1,1,0,990,3995,650
1,1,0,995,3997,650
1,1,0,992,3995,650
1,1,0,992,3996,650
1,1,0,991,3996,650
1,1,0,993,3995,650
1,1,0,996,3996,650
1,1,0,996,3997,650
1,1,0,993,3995,650
1,1,0,995,3996,650
1,1,0,992,3996,650
1,1,0,994,3995,650
1,1,0,995,3995,650
1,1,0,993,3996,650
1,1,0,994,3995,650
1,1,0,994,3994,650
1,1,0,993,3996,650
1,1,0,994,3995,650
1,1,0,994,3994,650
1,1,0,992,3995,650
1,1,0,995,3995,650
1,1,0,995,3996,650
1,1,0,993,3996,650
1,1,0,994,3995,650
1,1,0,993,3994,650
1,1,0,994,3994,650
1,1,0,993,3995,650
1,1,0,994,3995,650
1,1,0,991,3996,650
1,1,0,996,3996,650
1,1,0,994,3998,650
1,1,0,994,3995,650
1,1,0,991,3995,650
1,1,0,994,3994,650
1,1,0,993,3994,650
1,1,0,995,3995,650
1,1,0,994,3995,650
1,1,0,993,3994,650
1,1,0,992,3994,650
1,1,0,995,3994,650
1,1,0,993,3994,650
1,1,0,995,3996,650
1,1,0,992,3994,650
1,1,0,994,3995,650
1,1,0,995,3996,650
1,1,1,995,3994,650
1,1,1,902,4054,650
1,1,1,908,3999,650
1,1,1,909,3999,650
1,1,1,917,3999,650
1,1,0,947,4000,650
1,1,0,1000,3999,650
1,1,0,998,3998,650
1,1,0,992,3998,650
1,1,0,995,3999,650
1,1,0,995,3999,650
1,1,0,992,3997,650
1,1,0,994,3998,650
1,1,0,992,3997,650
1,1,0,994,3997,650
1,1,0,993,3997,650
1,1,0,993,3997,650
1,1,0,993,3997,650
1,1,0,991,3997,650
1,1,0,994,3996,650
1,1,0,995,3998,650
1,1,0,993,3996,650
