PV,MV,BO,TP,MO,TP_O
1,1,1,565,3493,550
1,1,1,566,3506,550
1,1,1,576,3494,550
1,1,1,582,3495,550
1,1,1,579,3496,550
1,1,1,574,3498,550
1,1,0,736,3503,550
1,1,0,990,3502,550
1,1,0,984,3500,550
1,1,0,980,3499,550
1,1,1,979,3496,550
1,1,1,517,3496,550
1,1,1,571,3590,550
1,1,1,578,3498,550
1,1,1,584,3500,550
1,1,1,560,3501,550
1,1,1,566,3503,550
1,1,1,539,3504,550
1,1,1,526,3506,550
1,1,1,524,3506,550
1,1,1,553,3507,550
1,1,1,554,3509,550
1,1,1,569,3520,550
1,1,1,576,3509,550
1,1,1,583,3510,550
1,1,1,581,3592,550
1,1,0,708,3516,550
1,1,0,990,3515,550
1,1,0,983,3515,550
1,1,0,979,3514,550
1,1,1,911,3509,550
1,1,1,561,3511,550
1,1,1,533,3513,550
1,1,1,546,3515,550
1,1,1,561,3517,550
1,1,1,580,3517,550
1,1,1,582,3516,550
1,1,1,584,3518,550
1,1,1,581,3518,550
1,1,1,566,3520,550
1,1,1,525,3521,550
1,1,1,525,3522,550
1,1,1,581,3523,550
1,1,1,572,3609,550
1,1,1,578,3524,550
1,1,1,580,3534,550
1,1,0,721,3532,550
1,1,0,992,3530,550
1,1,0,981,3528,550
1,1,0,979,3528,550
1,1,1,979,3528,550
1,1,1,571,3525,550
1,1,1,551,3527,550
1,1,1,533,3528,550
1,1,1,523,3531,550
1,1,1,553,3531,550
1,1,1,551,3533,550
1,1,1,563,3535,550
1,1,1,572,3623,550
1,1,1,582,3535,550
1,1,1,582,3531,550
1,1,1,581,3535,550
1,1,1,565,3537,550
1,1,1,542,3537,550
1,1,1,524,3538,550
1,1,1,525,3540,550
1,1,0,754,3545,550
1,1,0,997,3542,550
1,1,0,984,3542,550
1,1,0,979,3541,550
1,1,1,983,3539,550
1,1,1,562,3618,550
1,1,1,576,3540,550
1,1,1,554,3541,550
1,1,1,534,3543,550
1,1,1,537,3544,550
1,1,1,533,3545,550
1,1,1,549,3546,550
1,1,1,562,3549,550
1,1,1,575,3633,550
1,1,1,586,3553,550
1,1,1,585,3549,550
1,1,1,582,3551,550
1,1,1,567,3551,550
1,1,1,541,3552,550
1,1,1,526,3553,550
1,1,0,752,3558,550
1,1,0,990,3557,550
1,1,0,983,3557,550
1,1,0,980,3555,550
1,1,1,981,3554,550
1,1,1,552,3555,550
1,1,1,583,3554,550
1,1,1,579,3556,550
1,1,1,554,3556,550
1,1,1,522,3558,550
1,1,1,522,3559,550
1,1,1,534,3561,550
1,1,1,551,3562,550
1,1,1,563,3564,550
1,1,1,582,3564,550
1,1,1,582,3562,550
1,1,1,586,3564,550
1,1,1,582,3565,550
1,1,1,568,3567,550
1,1,1,540,3566,550
1,1,0,748,3572,550
1,1,0,994,3570,550
1,1,0,984,3569,550
1,1,0,980,3569,550
1,1,1,980,3568,550
1,1,1,549,3566,550
1,1,1,584,3567,550
1,1,1,584,3569,550
1,1,1,572,3570,550
1,1,1,527,3572,550
1,1,1,526,3573,550
1,1,1,525,3574,550
1,1,1,542,3576,550
1,1,1,556,3577,550
1,1,1,577,3578,550
1,1,1,578,3576,550
1,1,1,583,3577,550
1,1,1,584,3579,550
1,1,1,578,3580,550
1,1,1,556,3580,550
1,1,0,728,3586,550
1,1,0,989,3584,550
1,1,0,981,3584,550
1,1,0,980,3582,550
1,1,1,972,3579,550
1,1,1,516,3580,550
1,1,1,566,3593,550
1,1,1,579,3582,550
1,1,1,587,3584,550
1,1,1,579,3585,550
1,1,1,579,3586,550
1,1,1,556,3587,550
1,1,1,538,3589,550
1,1,1,521,3590,550
1,1,1,549,3591,550
1,1,1,549,3592,550
1,1,1,579,3592,550
1,1,1,585,3593,550
1,1,1,581,3595,550
1,1,1,552,3595,550
1,1,0,747,3602,550
1,1,0,991,3598,550
1,1,0,984,3597,550
1,1,0,980,3596,550
1,1,0,970,3597,550
1,1,0,979,3596,550
1,1,0,967,3597,550
1,1,0,971,3595,550
1,1,0,961,3596,550
1,1,0,968,3595,550
1,1,0,957,3597,550
1,1,0,964,3597,550
1,1,0,956,3597,550
1,1,0,964,3595,550
1,1,0,954,3596,550
1,1,0,961,3594,550
1,1,0,956,3596,550
1,1,0,964,3595,550
1,1,0,955,3595,550
1,1,1,963,3593,550
1,1,0,730,3597,550
1,1,0,981,3596,550
1,1,0,978,3595,550
1,1,0,979,3595,550
1,1,1,979,3594,550
1,1,1,579,3591,550
1,1,1,534,3595,550
1,1,1,523,3597,550
1,1,1,539,3599,550
1,1,1,567,3599,550
1,1,1,565,3602,550
1,1,1,576,3685,550
1,1,1,584,3600,550
1,1,1,586,3602,550
1,1,1,578,3682,550
1,1,1,569,3604,550
1,1,1,545,3606,550
1,1,1,530,3607,550
1,1,1,528,3608,550
1,1,1,559,3608,550
1,1,0,752,3613,550
1,1,0,994,3612,550
1,1,0,982,3610,550
1,1,0,981,3610,550
1,1,1,981,3622,550
1,1,1,574,3606,550
1,1,1,554,3610,550
1,1,1,535,3610,550
1,1,1,526,3611,550
1,1,1,555,3613,550
1,1,1,553,3615,550
1,1,1,566,3616,550
1,1,1,578,3696,550
1,1,1,584,3615,550
1,1,1,588,3621,550
1,1,1,584,3619,550
1,1,1,571,3619,550
1,1,1,544,3620,550
1,1,1,528,3621,550
1,1,1,547,3623,550
1,1,0,757,3628,550
1,1,0,989,3626,550
1,1,0,985,3626,550
1,1,0,980,3624,550
1,1,1,981,3623,550
1,1,1,573,3621,550
1,1,1,567,3623,550
1,1,1,547,3624,550
1,1,1,530,3626,550
1,1,1,547,3626,550
1,1,1,546,3627,550
1,1,1,561,3629,550
1,1,1,571,3641,550
1,1,1,582,3628,550
1,1,1,585,3634,550
1,1,1,589,3631,550
1,1,1,582,3633,550
1,1,1,556,3634,550
1,1,1,536,3635,550
1,1,1,539,3635,550
1,1,0,747,3641,550
1,1,0,989,3640,550
1,1,0,985,3639,550
1,1,0,980,3638,550
1,1,1,978,3634,550
1,1,1,534,3634,550
1,1,1,584,3636,550
1,1,1,589,3636,550
1,1,1,586,3639,550
1,1,1,542,3639,550
1,1,1,546,3641,550
1,1,1,531,3642,550
1,1,1,531,3643,550
1,1,1,547,3646,550
1,1,1,556,3645,550
1,1,1,571,3657,550
1,1,1,546,3647,550
1,1,1,573,3648,550
1,1,1,545,3649,550
1,1,1,534,3650,550
1,1,0,756,3655,550
1,1,0,995,3653,550
1,1,0,983,3652,550
1,1,0,984,3651,550
1,1,1,944,3646,550
1,1,1,540,3649,550
1,1,1,550,3651,550
1,1,1,565,3654,550
1,1,1,578,3731,550
1,1,1,589,3663,550
1,1,1,589,3653,550
1,1,1,589,3656,550
1,1,1,573,3655,550
1,1,1,545,3657,550
1,1,1,531,3658,550
1,1,1,532,3660,550
1,1,1,544,3662,550
1,1,1,558,3663,550
1,1,1,571,3673,550
1,1,1,591,3666,550
1,1,0,711,3669,550
1,1,0,999,3667,550
1,1,0,983,3666,550
1,1,0,981,3665,550
1,1,1,933,3661,550
1,1,1,554,3662,550
1,1,1,541,3666,550
1,1,1,560,3667,550
1,1,1,572,3678,550
1,1,1,588,3670,550
1,1,1,588,3668,550
1,1,1,591,3669,550
1,1,1,584,3671,550
1,1,1,559,3672,550
1,1,1,543,3672,550
1,1,1,526,3673,550
1,1,1,537,3676,550
1,1,1,553,3677,550
1,1,1,566,3678,550
1,1,1,585,3678,550
1,1,0,732,3682,550
1,1,0,998,3680,550
1,1,0,983,3679,550
1,1,0,980,3679,550
1,1,1,982,3679,550
1,1,1,576,3676,550
1,1,1,528,3679,550
1,1,1,546,3681,550
1,1,1,561,3682,550
1,1,1,586,3683,550
1,1,1,584,3681,550
1,1,1,590,3682,550
1,1,1,591,3684,550
1,1,1,584,3686,550
1,1,1,564,3685,550
1,1,1,538,3688,550
1,1,1,525,3688,550
1,1,1,540,3690,550
1,1,1,554,3690,550
1,1,1,581,3692,550
1,1,0,746,3696,550
1,1,0,995,3695,550
1,1,0,983,3692,550
1,1,0,980,3692,550
1,1,1,982,3692,550
1,1,1,583,3689,550
1,1,1,529,3691,550
1,1,1,530,3693,550
1,1,1,548,3695,550
1,1,1,578,3696,550
1,1,1,575,3707,550
1,1,1,584,3695,550
1,1,1,590,3697,550
1,1,1,590,3697,550
1,1,1,587,3698,550
1,1,1,560,3699,550
1,1,1,539,3702,550
1,1,1,525,3701,550
1,1,1,537,3704,550
1,1,1,570,3705,550
1,1,0,759,3709,550
1,1,0,991,3706,550
1,1,0,983,3706,550
1,1,0,981,3705,550
1,1,1,982,3705,550
1,1,1,569,3709,550
1,1,1,586,3705,550
1,1,1,573,3705,550
1,1,1,548,3708,550
1,1,1,533,3707,550
1,1,1,531,3710,550
1,1,1,549,3712,550
1,1,1,562,3712,550
1,1,1,575,3723,550
1,1,1,584,3714,550
1,1,1,591,3713,550
1,1,1,532,3717,550
1,1,1,533,3716,550
1,1,1,533,3718,550
1,1,1,565,3718,550
1,1,0,758,3723,550
1,1,0,988,3721,550
1,1,0,982,3720,550
1,1,0,982,3720,550
1,1,1,973,3715,550
1,1,1,519,3716,550
1,1,1,575,3729,550
1,1,1,584,3719,550
1,1,1,591,3720,550
1,1,1,584,3721,550
1,1,1,586,3722,550
1,1,1,562,3724,550
1,1,1,545,3725,550
1,1,1,525,3727,550
1,1,1,536,3726,550
1,1,1,555,3729,550
1,1,1,568,3730,550
1,1,1,580,3806,550
1,1,1,587,3730,550
1,1,1,591,3731,550
1,1,0,728,3735,550
1,1,0,990,3732,550
1,1,0,984,3732,550
1,1,0,979,3731,550
1,1,1,947,3727,550
1,1,1,541,3730,550
1,1,1,556,3732,550
1,1,1,569,3733,550
1,1,1,581,3815,550
1,1,1,592,3743,550
1,1,1,593,3735,550
1,1,1,591,3735,550
1,1,1,575,3736,550
1,1,1,550,3738,550
1,1,1,533,3738,550
1,1,1,534,3739,550
1,1,1,548,3742,550
1,1,1,563,3743,550
1,1,1,575,3752,550
1,1,1,594,3746,550
1,1,0,712,3748,550
1,1,0,991,3746,550
1,1,0,982,3746,550
1,1,0,981,3744,550
1,1,1,981,3744,550
1,1,1,569,3741,550
1,1,1,537,3744,550
1,1,1,555,3745,550
1,1,1,570,3748,550
1,1,1,591,3749,550
1,1,1,592,3747,550
1,1,1,594,3748,550
1,1,1,591,3749,550
1,1,1,575,3751,550
1,1,1,557,3751,550
1,1,1,531,3754,550
1,1,1,532,3754,550
1,1,1,548,3756,550
1,1,1,563,3757,550
1,1,1,585,3757,550
1,1,0,741,3763,550
1,1,0,991,3760,550
1,1,0,983,3759,550
1,1,0,984,3759,550
1,1,1,978,3759,550
1,1,1,586,3753,550
1,1,1,531,3757,550
1,1,1,532,3758,550
1,1,1,548,3761,550
1,1,1,580,3760,550
1,1,1,577,3771,550
1,1,1,586,3761,550
1,1,1,594,3762,550
1,1,1,594,3763,550
1,1,1,585,3763,550
1,1,1,563,3766,550
1,1,1,540,3767,550
1,1,1,528,3769,550
1,1,1,539,3770,550
1,1,1,572,3769,550
1,1,0,760,3775,550
1,1,0,991,3772,550
1,1,0,983,3771,550
1,1,0,981,3771,550
1,1,1,980,3770,550
1,1,1,573,3840,550
1,1,1,587,3769,550
1,1,1,564,3770,550
1,1,1,541,3773,550
1,1,1,545,3774,550
1,1,1,542,3777,550
1,1,1,557,3776,550
1,1,1,571,3778,550
1,1,1,582,3852,550
1,1,1,589,3779,550
1,1,1,593,3778,550
1,1,1,541,3781,550
1,1,1,529,3782,550
1,1,1,542,3784,550
1,1,1,572,3783,550
1,1,0,757,3788,550
1,1,0,994,3787,550
1,1,0,983,3784,550
1,1,0,980,3786,550
1,1,0,967,3783,550
1,1,0,972,3783,550
1,1,0,968,3784,550
1,1,0,972,3784,550
1,1,0,963,3783,550
1,1,0,966,3784,550
1,1,0,960,3785,550
1,1,0,966,3785,550
1,1,0,958,3783,550
1,1,0,965,3784,550
1,1,0,956,3784,550
1,1,0,962,3783,550
1,1,0,956,3784,550
1,1,0,965,3784,550
1,1,0,955,3783,550
1,1,1,915,3777,550
1,1,0,715,3785,550
1,1,0,982,3782,550
1,1,0,977,3781,550
1,1,0,978,3783,550
1,1,1,969,3779,550
1,1,1,528,3781,550
1,1,1,569,3784,550
1,1,1,583,3861,550
1,1,1,591,3783,550
1,1,1,596,3791,550
1,1,1,593,3786,550
1,1,1,576,3787,550
1,1,1,551,3789,550
1,1,1,533,3790,550
1,1,1,549,3790,550
1,1,1,549,3792,550
1,1,1,564,3794,550
1,1,1,577,3804,550
1,1,1,586,3792,550
1,1,1,593,3869,550
1,1,0,724,3800,550
1,1,0,994,3798,550
1,1,0,982,3798,550
1,1,0,984,3798,550
1,1,1,956,3792,550
1,1,1,536,3794,550
1,1,1,565,3797,550
1,1,1,580,3808,550
1,1,1,588,3797,550
1,1,1,594,3801,550
1,1,1,596,3800,550
1,1,1,588,3801,550
1,1,1,565,3801,550
1,1,1,541,3803,550
1,1,1,540,3803,550
1,1,1,543,3805,550
1,1,1,558,3807,550
1,1,1,575,3808,550
1,1,1,582,3888,550
1,1,1,594,3815,550
1,1,0,718,3814,550
1,1,0,998,3811,550
1,1,0,984,3809,550
1,1,0,980,3808,550
1,1,1,940,3803,550
1,1,1,545,3806,550
1,1,1,556,3810,550
1,1,1,572,3812,550
1,1,1,583,3885,550
1,1,1,592,3813,550
1,1,1,597,3812,550
1,1,1,594,3815,550
1,1,1,580,3814,550
1,1,1,550,3816,550
1,1,1,532,3816,550
1,1,1,536,3819,550
1,1,1,551,3820,550
1,1,1,565,3821,550
1,1,1,579,3831,550
1,1,1,595,3824,550
1,1,0,755,3828,550
1,1,0,990,3824,550
1,1,0,984,3824,550
1,1,0,984,3823,550
1,1,1,982,3823,550
1,1,1,586,3820,550
1,1,1,548,3824,550
1,1,1,535,3824,550
1,1,1,534,3826,550
1,1,1,552,3825,550
1,1,1,566,3828,550
1,1,1,579,3839,550
1,1,1,590,3827,550
1,1,1,595,3828,550
1,1,1,591,3829,550
1,1,1,591,3832,550
1,1,1,567,3835,550
1,1,1,547,3834,550
1,1,1,568,3836,550
1,1,1,591,3836,550
1,1,0,743,3842,550
1,1,0,991,3837,550
1,1,0,983,3837,550
1,1,0,981,3837,550
1,1,1,979,3834,550
1,1,1,555,3835,550
1,1,1,594,3836,550
1,1,1,596,3837,550
1,1,1,580,3838,550
1,1,1,553,3839,550
1,1,1,536,3840,550
1,1,1,534,3842,550
1,1,1,552,3843,550
1,1,1,566,3845,550
1,1,1,588,3845,550
1,1,1,589,3843,550
1,1,1,593,3845,550
1,1,1,594,3845,550
1,1,1,594,3847,550
1,1,1,537,3846,550
1,1,0,753,3854,550
1,1,0,993,3851,550
1,1,0,983,3851,550
1,1,0,982,3850,550
1,1,1,984,3847,550
1,1,1,550,3848,550
1,1,1,595,3847,550
1,1,1,598,3848,550
1,1,1,593,3850,550
1,1,1,566,3851,550
1,1,1,543,3853,550
1,1,1,533,3854,550
1,1,1,543,3856,550
1,1,1,560,3857,550
1,1,1,582,3858,550
1,1,1,588,3930,550
1,1,1,594,3857,550
1,1,1,595,3858,550
1,1,1,598,3860,550
1,1,1,547,3860,550
1,1,0,752,3865,550
1,1,0,990,3863,550
1,1,0,982,3864,550
1,1,0,982,3864,550
1,1,1,982,3859,550
1,1,1,542,3860,550
1,1,1,592,3860,550
1,1,1,599,3862,550
1,1,1,596,3864,550
1,1,1,577,3864,550
1,1,1,555,3865,550
1,1,1,535,3867,550
1,1,1,535,3869,550
1,1,1,553,3869,550
1,1,1,580,3869,550
1,1,1,582,3880,550
1,1,1,590,3869,550
1,1,1,599,3871,550
1,1,1,602,3872,550
1,1,1,562,3872,550
1,1,0,746,3879,550
1,1,0,989,3877,550
1,1,0,983,3874,550
1,1,0,982,3875,550
1,1,1,917,3869,550
1,1,1,561,3873,550
1,1,1,596,3872,550
1,1,1,597,3876,550
1,1,1,581,3875,550
1,1,1,553,3877,550
1,1,1,540,3879,550
1,1,1,536,3880,550
1,1,1,556,3882,550
1,1,1,568,3882,550
1,1,1,593,3882,550
1,1,1,591,3882,550
1,1,1,596,3883,550
1,1,1,597,3884,550
1,1,1,593,3885,550
1,1,1,540,3886,550
1,1,0,737,3891,550
1,1,0,990,3889,550
1,1,0,986,3889,550
1,1,0,982,3888,550
1,1,1,968,3883,550
1,1,1,530,3886,550
1,1,1,573,3889,550
1,1,1,587,3961,550
1,1,1,596,3888,550
1,1,1,602,3899,550
1,1,1,598,3891,550
1,1,1,580,3892,550
1,1,1,555,3893,550
1,1,1,535,3893,550
1,1,1,553,3894,550
1,1,1,553,3897,550
1,1,1,600,3897,550
1,1,1,603,3896,550
1,0,1,595,3897,550
1,0,1,538,3898,550
1,0,0,752,3904,550
1,0,0,990,3903,550
1,0,0,983,3901,550
1,0,0,981,3901,550
1,0,1,915,3820,550
1,0,1,582,3821,550
1,0,1,533,3832,550
1,0,1,553,3838,550
1,0,1,567,3843,550
1,0,1,589,3847,550
1,0,1,590,3845,550
1,0,1,598,3851,550
1,0,1,596,3847,550
1,0,1,590,3842,550
1,0,1,538,3850,550
1,0,1,544,3849,550
1,0,1,531,3843,550
1,0,1,545,3845,550
1,0,1,559,3848,550
1,0,1,590,3839,550
1,0,0,749,3844,550
1,0,0,993,3844,550
1,0,0,982,3835,550
1,0,0,980,3832,550
1,0,1,982,3837,550
1,0,1,588,3824,550
1,0,1,534,3829,550
1,0,1,534,3831,550
1,0,1,552,3822,550
1,0,1,578,3829,550
1,0,1,579,3838,550
1,0,1,589,3821,550
1,0,1,596,3816,550
1,0,1,596,3822,550
1,0,1,546,3815,550
1,0,1,565,3816,550
1,0,1,542,3815,550
1,0,1,529,3820,550
1,0,1,543,3815,550
1,0,1,583,3815,550
1,0,0,760,3819,550
1,0,0,989,3815,550
1,0,0,981,3807,550
1,0,0,981,3808,550
1,0,1,983,3806,550
1,0,1,587,3794,550
1,0,1,540,3802,550
1,0,1,529,3803,550
1,0,1,540,3795,550
1,0,1,569,3800,550
1,0,1,573,3801,550
1,0,1,583,3875,550
1,0,1,593,3790,550
1,0,1,595,3791,550
1,0,1,557,3794,550
1,0,1,579,3792,550
1,0,1,552,3785,550
1,0,1,536,3789,550
1,0,1,532,3791,550
1,0,1,578,3783,550
1,0,0,759,3786,550
1,0,0,989,3787,550
1,0,0,983,3787,550
1,0,0,980,3775,550
1,0,1,982,3780,550
1,0,1,582,3773,550
1,0,1,560,3767,550
1,0,1,540,3771,550
1,0,1,528,3775,550
1,0,1,555,3768,550
1,0,1,558,3766,550
1,0,1,570,3768,550
1,0,1,583,3846,550
1,0,1,590,3768,550
1,0,1,585,3760,550
1,0,1,591,3760,550
1,0,1,578,3765,550
1,0,1,551,3765,550
1,0,1,535,3759,550
1,0,1,561,3761,550
1,0,0,755,3767,550
1,0,0,996,3757,550
1,0,0,983,3755,550
1,0,0,982,3756,550
1,0,1,980,3745,550
1,0,1,539,3747,550
1,0,1,587,3748,550
1,0,1,594,3749,550
1,0,1,592,3742,550
1,0,1,558,3743,550
1,0,1,550,3744,550
1,0,1,535,3745,550
1,0,1,531,3742,550
1,0,1,547,3739,550
1,0,1,582,3744,550
1,0,1,577,3751,550
1,0,1,550,3741,550
1,0,1,575,3733,550
1,0,1,549,3737,550
1,0,1,546,3731,550
1,0,0,761,3735,550
1,0,0,989,3731,550
1,0,0,981,3727,550
1,0,0,983,3730,550
1,0,0,967,3730,550
1,0,0,977,3727,550
1,0,0,964,3718,550
1,0,0,969,3716,550
1,0,0,962,3718,550
1,0,0,969,3719,550
1,0,0,961,3717,550
1,0,0,965,3710,550
1,0,0,958,3707,550
1,0,0,965,3709,550
1,0,0,955,3710,550
1,0,0,962,3708,550
1,0,0,955,3700,550
1,0,0,960,3696,550
1,0,0,954,3699,550
1,0,1,960,3696,550
1,0,0,729,3699,550
1,0,0,983,3691,550
1,0,0,975,3686,550
1,0,0,978,3689,550
1,0,1,980,3689,550
1,0,1,579,3674,550
1,0,1,522,3680,550
1,0,1,536,3681,550
1,0,1,554,3685,550
1,0,1,586,3683,550
1,0,1,578,3758,550
1,0,1,588,3672,550
1,0,1,590,3671,550
1,0,1,588,3677,550
1,0,1,534,3679,550
1,0,1,543,3678,550
1,0,1,529,3674,550
1,0,1,530,3673,550
1,0,1,544,3670,550
1,0,1,580,3676,550
1,0,0,750,3678,550
1,0,0,989,3673,550
1,0,0,983,3664,550
1,0,0,979,3661,550
1,0,1,981,3664,550
1,0,1,581,3660,550
1,0,1,536,3659,550
1,0,1,525,3657,550
1,0,1,535,3655,550
1,0,1,577,3657,550
1,0,1,569,3658,550
1,0,1,577,3734,550
1,0,1,585,3655,550
1,0,1,590,3652,550
1,0,1,552,3646,550
1,0,1,571,3646,550
1,0,1,543,3648,550
1,0,1,527,3649,550
1,0,1,530,3651,550
1,0,1,572,3646,550
1,0,0,759,3652,550
1,0,0,994,3644,550
1,0,0,982,3637,550
1,0,0,981,3637,550
1,0,1,982,3639,550
1,0,1,576,3634,550
1,0,1,556,3633,550
1,0,1,537,3628,550
1,0,1,523,3628,550
1,0,1,565,3631,550
1,0,1,552,3630,550
1,0,1,565,3632,550
1,0,1,576,3710,550
1,0,1,586,3629,550
1,0,1,579,3619,550
1,0,1,586,3622,550
1,0,1,569,3620,550
1,0,1,545,3619,550
1,0,1,529,3621,550
1,0,1,556,3624,550
1,0,0,750,3627,550
1,0,0,995,3618,550
1,0,0,982,3612,550
1,0,0,980,3611,550
1,0,1,981,3614,550
1,0,1,548,3612,550
1,0,1,585,3610,550
1,0,1,584,3608,550
1,0,1,570,3605,550
1,0,1,526,3602,550
1,0,1,527,3602,550
1,0,1,530,3601,550
1,0,1,544,3603,550
1,0,1,558,3603,550
1,0,1,585,3606,550
1,0,1,581,3601,550
1,0,1,528,3602,550
1,0,1,545,3595,550
1,0,1,527,3591,550
1,0,1,558,3592,550
1,0,0,754,3595,550
1,0,0,988,3592,550
1,0,0,981,3585,550
1,0,0,981,3586,550
1,0,1,967,3583,550
1,0,1,515,3586,550
1,0,1,566,3597,550
1,0,1,579,3584,550
1,0,1,586,3583,550
1,0,1,555,3578,550
1,0,1,579,3580,550
1,0,1,557,3578,550
1,0,1,533,3576,550
1,0,1,525,3572,550
1,0,1,558,3571,550
1,0,1,549,3570,550
1,0,1,561,3571,550
1,0,1,573,3650,550
1,0,1,580,3568,550
1,0,1,567,3571,550
1,0,0,723,3574,550
1,0,0,997,3570,550
1,0,0,984,3569,550
1,0,0,981,3567,550
1,0,1,957,3559,550
1,0,1,517,3555,550
1,0,1,560,3558,550
1,0,1,572,3633,550
1,0,1,581,3550,550
1,0,1,570,3549,550
1,0,1,583,3549,550
1,0,1,569,3548,550
1,0,1,544,3547,550
1,0,1,524,3546,550
1,0,1,551,3550,550
1,0,1,542,3546,550
1,0,1,554,3546,550
1,0,1,566,3555,550
1,0,1,576,3542,550
1,0,1,577,3545,550
1,0,0,716,3547,550
1,0,0,991,3545,550
1,0,0,982,3543,550
1,0,0,981,3541,550
1,0,1,926,3535,550
1,0,1,536,3535,550
1,0,1,545,3535,550
1,0,1,562,3536,550
1,0,1,574,3613,550
1,0,1,582,3614,550
1,0,1,585,3530,550
1,0,1,584,3530,550
1,0,1,568,3529,550
1,0,1,543,3529,550
1,0,1,535,3522,550
1,0,1,526,3527,550
1,0,1,539,3526,550
1,0,1,555,3526,550
1,0,1,567,3534,550
1,0,1,580,3521,550
1,0,0,709,3525,550
1,0,0,995,3521,550
1,0,0,982,3517,550
1,0,0,980,3514,550
1,0,1,980,3508,550
1,0,1,562,3502,550
1,0,1,531,3506,550
1,0,1,543,3507,550
1,0,1,561,3508,550
1,0,1,583,3502,550
1,0,1,581,3503,550
1,0,1,582,3503,550
1,0,1,581,3508,550
1,0,1,568,3505,550
1,0,1,521,3517,550
1,0,1,527,3520,550
1,0,1,524,3523,550
1,0,1,539,3524,550
1,0,1,553,3527,550
1,0,1,582,3530,550
1,0,0,751,3533,550
1,0,0,991,3531,550
1,0,0,983,3530,550
1,0,0,980,3529,550
1,0,1,980,3531,550
1,0,1,574,3527,550
1,0,1,537,3530,550
1,0,1,526,3530,550
1,0,1,526,3533,550
1,0,1,570,3535,550
1,0,1,556,3536,550
1,0,1,568,3546,550
1,0,1,577,3536,550
1,0,1,584,3537,550
1,0,1,560,3539,550
1,0,1,578,3540,550
1,0,1,555,3542,550
1,0,1,544,3544,550
1,0,1,554,3545,550
1,0,1,580,3546,550
1,0,0,736,3550,550
1,0,0,990,3549,550
1,0,0,982,3546,550
1,0,0,978,3547,550
1,0,1,981,3544,550
1,0,1,539,3544,550
1,0,1,581,3545,550
1,0,1,584,3546,550
1,0,1,579,3549,550
1,0,1,524,3550,550
1,0,1,534,3552,550
1,0,1,522,3554,550
1,0,1,537,3554,550
1,0,1,549,3556,550
1,0,1,581,3558,550
1,0,1,573,3654,550
1,0,1,581,3557,550
1,0,1,583,3559,550
1,0,1,580,3559,550
1,0,1,526,3561,550
1,0,0,741,3566,550
1,0,0,994,3566,550
1,0,0,984,3564,550
1,0,0,980,3562,550
1,0,1,981,3560,550
1,0,1,525,3562,550
1,0,1,578,3562,550
1,0,1,584,3563,550
1,0,1,585,3565,550
1,0,1,537,3567,550
1,0,1,554,3568,550
1,0,1,536,3570,550
1,0,1,522,3571,550
1,0,1,538,3571,550
1,0,1,571,3573,550
1,0,1,565,3576,550
1,0,1,574,3669,550
1,0,1,582,3574,550
1,0,1,584,3575,550
1,0,1,542,3578,550
1,0,0,736,3582,550
1,0,0,999,3582,550
1,0,0,982,3580,550
1,0,0,980,3579,550
1,0,1,976,3576,550
1,0,1,519,3578,550
1,0,1,574,3666,550
1,0,1,583,3579,550
1,0,1,587,3582,550
1,0,1,545,3582,550
1,0,1,568,3584,550
1,0,1,543,3585,550
1,0,1,528,3586,550
1,0,1,530,3589,550
1,0,1,568,3591,550
1,0,1,558,3591,550
1,0,1,570,3604,550
1,0,1,578,3590,550
1,0,1,585,3592,550
1,0,1,557,3593,550
1,0,0,729,3598,550
1,0,0,992,3597,550
1,0,0,985,3597,550
1,0,0,978,3596,550
1,0,1,960,3591,550
1,0,1,520,3594,550
1,0,1,562,3597,550
1,0,1,576,3694,550
1,0,1,585,3597,550
1,0,1,569,3598,550
1,0,1,584,3600,550
1,0,1,571,3601,550
1,0,1,545,3602,550
1,0,1,528,3604,550
1,0,1,554,3605,550
1,0,1,543,3606,550
1,0,1,558,3608,550
1,0,1,572,3619,550
1,0,1,578,3607,550
1,0,1,583,3609,550
1,0,0,737,3616,550
1,0,0,993,3613,550
1,0,0,983,3613,550
1,0,0,982,3611,550
1,0,1,981,3612,550
1,0,1,574,3608,550
1,0,1,526,3612,550
1,0,1,542,3613,550
1,0,1,560,3615,550
1,0,1,587,3616,550
1,0,1,581,3615,550
1,0,1,588,3616,550
1,0,1,587,3617,550
1,0,1,583,3619,550
1,0,1,526,3620,550
1,0,1,536,3622,550
1,0,1,581,3621,550
1,0,1,570,3635,550
1,0,1,579,3623,550
1,0,1,583,3625,550
1,0,0,723,3632,550
1,0,0,994,3630,550
1,0,0,983,3626,550
1,0,0,979,3628,550
1,0,0,968,3627,550
1,0,0,980,3628,550
1,0,0,966,3626,550
1,0,0,970,3627,550
1,0,0,962,3626,550
1,0,0,968,3627,550
1,0,0,958,3627,550
1,0,0,965,3627,550
1,0,0,958,3628,550
1,0,0,966,3627,550
1,0,0,956,3627,550
1,0,0,961,3627,550
1,0,0,955,3628,550
1,0,0,964,3627,550
1,0,0,954,3628,550
1,0,1,961,3622,550
1,0,0,737,3628,550
1,0,0,982,3629,550
1,0,0,975,3627,550
1,0,0,980,3626,550
1,0,1,981,3626,550
1,0,1,563,3632,550
1,0,1,583,3626,550
1,0,1,570,3628,550
1,0,1,543,3630,550
