PV,MV,BO,TP,MO,TP_O
1,1,1,495,1975,350
1,1,1,499,1976,350
1,1,1,501,1976,350
1,1,1,500,1977,350
1,1,1,500,1978,350
1,1,1,493,1978,350
1,1,1,492,1978,350
1,1,1,493,2016,350
1,1,1,491,1981,350
1,1,1,496,1982,350
1,1,1,499,1982,350
1,1,1,502,1984,350
1,1,1,502,1984,350
1,1,1,504,1984,350
1,1,1,495,1985,350
1,1,1,494,2016,350
1,1,1,493,2003,350
1,1,1,497,1989,350
1,1,1,505,1988,350
1,1,1,470,1989,350
1,1,1,469,1989,350
1,1,1,470,1990,350
1,1,1,470,1991,350
1,1,1,468,1992,350
1,1,1,468,1993,350
1,1,1,469,1993,350
1,1,1,467,1994,350
1,1,1,468,1995,350
1,1,1,452,1995,350
1,1,1,501,1997,350
1,1,1,503,1998,350
1,1,1,505,1998,350
1,1,1,500,1999,350
1,1,1,428,2000,350
1,1,1,524,2002,350
1,1,1,524,2001,350
1,1,1,522,2012,350
1,1,1,521,2004,350
1,1,1,519,2004,350
1,1,1,529,2004,350
1,1,1,521,2016,350
1,1,1,522,2007,350
1,1,1,524,2007,350
1,1,1,522,2008,350
1,1,1,522,2019,350
1,1,1,521,2009,350
1,1,1,527,2009,350
1,1,1,530,2010,350
1,1,1,531,2011,350
1,1,1,523,2012,350
1,1,1,526,2013,350
1,1,1,526,2013,350
1,1,1,521,2013,350
1,1,1,536,2015,350
1,1,1,507,2015,350
1,1,1,505,2016,350
1,1,1,503,2017,350
1,1,1,495,2018,350
1,1,1,496,2044,350
1,1,0,562,2020,350
1,1,0,639,2019,350
1,1,0,636,2019,350
1,1,0,632,2018,350
1,1,1,620,2018,350
1,1,1,517,2018,350
1,1,1,516,2020,350
1,1,1,519,2021,350
1,1,1,527,2022,350
1,1,1,470,2049,350
1,1,1,539,2023,350
1,1,1,535,2024,350
1,1,1,534,2025,350
1,1,1,537,2049,350
1,1,1,535,2026,350
1,1,1,538,2026,350
1,1,1,536,2028,350
1,1,1,539,2027,350
1,1,1,538,2029,350
1,1,1,539,2062,350
1,1,1,539,2053,350
1,1,1,538,2031,350
1,1,1,540,2031,350
1,1,1,540,2033,350
1,1,1,546,2034,350
1,1,1,525,2033,350
1,1,1,524,2035,350
1,1,1,524,2035,350
1,1,1,529,2035,350
1,1,1,531,2036,350
1,1,1,525,2039,350
1,1,1,525,2038,350
1,1,1,530,2038,350
1,1,1,525,2038,350
1,1,1,531,2039,350
1,1,1,525,2040,350
1,1,1,531,2041,350
1,1,1,527,2041,350
1,1,1,521,2045,350
1,1,1,521,2085,350
1,1,1,529,2044,350
1,1,1,528,2044,350
1,1,1,522,2048,350
1,1,1,526,2047,350
1,1,1,533,2045,350
1,1,1,506,2048,350
1,1,1,510,2047,350
1,1,1,510,2048,350
1,1,1,508,2049,350
1,1,1,511,2050,350
1,1,1,499,2051,350
1,1,1,498,2085,350
1,1,1,500,2057,350
1,1,1,502,2054,350
1,1,1,500,2058,350
1,1,1,508,2056,350
1,1,1,510,2056,350
1,1,1,509,2056,350
1,1,1,503,2056,350
1,1,1,509,2058,350
1,1,1,500,2093,350
1,1,1,502,2063,350
1,1,1,503,2061,350
1,1,1,506,2062,350
1,1,1,516,2061,350
1,1,1,475,2062,350
1,1,1,474,2087,350
1,1,1,475,2063,350
1,1,1,474,2065,350
1,1,1,474,2064,350
1,1,1,475,2065,350
1,1,1,474,2066,350
1,1,1,475,2067,350
1,1,1,474,2068,350
1,1,1,474,2069,350
1,1,1,476,2069,350
1,1,1,474,2084,350
1,1,1,474,2071,350
1,1,1,475,2072,350
1,1,1,475,2073,350
1,1,1,474,2073,350
1,1,1,474,2074,350
1,1,1,474,2075,350
1,1,1,474,2076,350
1,1,1,447,2077,350
1,1,1,509,2077,350
1,1,1,505,2079,350
1,1,1,504,2079,350
1,1,1,498,2079,350
1,1,1,506,2081,350
1,1,1,501,2084,350
1,1,1,503,2083,350
1,1,1,508,2084,350
1,1,1,502,2084,350
1,1,1,507,2086,350
1,1,1,529,2085,350
1,1,1,516,2097,350
1,1,1,517,2090,350
1,1,1,520,2088,350
1,1,1,527,2088,350
1,1,1,519,2090,350
1,1,1,525,2090,350
1,1,1,527,2089,350
1,1,1,518,2120,350
1,1,1,522,2091,350
1,1,1,523,2093,350
1,1,1,524,2093,350
1,1,1,521,2122,350
1,1,1,521,2095,350
1,1,1,527,2094,350
1,1,1,506,2096,350
1,1,1,508,2097,350
1,1,1,512,2098,350
1,1,1,514,2097,350
1,1,1,513,2099,350
1,1,1,507,2099,350
1,1,1,502,2122,350
1,1,1,502,2134,350
1,1,1,505,2105,350
1,1,1,504,2157,350
1,1,1,510,2104,350
1,1,1,512,2103,350
1,1,1,514,2105,350
1,1,1,511,2105,350
1,1,1,514,2106,350
1,1,1,501,2105,350
1,1,1,503,2119,350
1,1,1,505,2112,350
1,1,1,504,2110,350
1,1,1,517,2109,350
1,1,1,475,2109,350
1,1,1,478,2110,350
1,1,1,476,2111,350
1,1,1,475,2112,350
1,1,1,475,2113,350
1,1,1,476,2113,350
1,1,1,477,2114,350
1,1,1,476,2115,350
1,1,1,476,2116,350
1,1,1,476,2117,350
1,1,1,477,2118,350
1,1,1,476,2118,350
1,1,1,477,2119,350
1,1,1,476,2119,350
1,1,1,476,2121,350
1,1,1,476,2121,350
1,1,1,479,2121,350
1,1,1,477,2123,350
1,1,1,478,2124,350
1,1,1,458,2123,350
1,1,1,512,2126,350
1,1,1,513,2126,350
1,1,1,510,2127,350
1,1,1,508,2128,350
1,1,1,513,2128,350
1,1,1,504,2161,350
1,1,1,505,2131,350
1,1,1,507,2131,350
1,1,1,513,2132,350
1,1,1,506,2133,350
1,1,1,514,2132,350
1,1,1,514,2133,350
1,1,1,507,2133,350
1,1,1,503,2134,350
1,1,1,507,2135,350
1,1,1,505,2139,350
1,1,1,511,2137,350
1,1,1,512,2137,350
1,1,1,513,2138,350
1,1,1,524,2138,350
1,1,1,481,2179,350
1,1,1,481,2176,350
1,1,1,481,2179,350
1,1,1,482,2178,350
1,1,1,483,2147,350
1,1,1,481,2180,350
1,1,1,483,2156,350
1,1,1,480,2184,350
1,1,1,484,2175,350
1,1,1,483,2150,350
1,1,1,482,2176,350
1,1,1,481,2178,350
1,1,1,480,2187,350
1,1,1,483,2185,350
1,1,1,438,2154,350
1,1,1,511,2151,350
1,1,1,503,2151,350
1,1,1,504,2152,350
1,1,1,505,2183,350
1,1,1,504,2153,350
1,1,1,511,2155,350
1,1,1,516,2156,350
1,1,1,519,2156,350
1,1,1,503,2156,350
1,1,1,509,2157,350
1,1,1,488,2158,350
1,1,1,486,2158,350
1,1,1,489,2159,350
1,1,1,488,2160,350
1,1,1,488,2160,350
1,1,1,493,2161,350
1,1,1,492,2161,350
1,1,1,492,2162,350
1,1,1,492,2164,350
1,1,1,482,2162,350
1,1,1,509,2166,350
1,1,1,509,2166,350
1,1,1,512,2166,350
1,1,1,517,2166,350
1,1,1,511,2167,350
1,1,1,517,2168,350
1,1,1,508,2167,350
1,1,1,506,2169,350
1,1,1,506,2202,350
1,1,1,506,2169,350
1,1,1,510,2172,350
1,1,1,516,2172,350
1,1,1,517,2172,350
1,1,1,521,2173,350
1,1,1,529,2172,350
1,1,1,485,2179,350
1,1,1,485,2179,350
1,1,1,486,2181,350
1,1,1,486,2180,350
1,1,1,491,2178,350
1,1,1,486,2181,350
1,1,1,488,2181,350
1,1,1,487,2183,350
1,1,1,487,2184,350
1,1,1,490,2182,350
1,1,1,486,2186,350
1,1,1,486,2184,350
1,1,1,488,2187,350
1,1,1,486,2189,350
1,1,1,491,2185,350
1,1,1,488,2188,350
1,1,1,489,2187,350
1,1,1,488,2190,350
1,1,1,488,2190,350
1,1,1,436,2188,350
1,1,1,511,2188,350
1,1,1,505,2188,350
1,1,1,507,2221,350
1,1,1,508,2194,350
1,1,1,513,2192,350
1,1,1,485,2192,350
1,1,1,482,2192,350
1,1,1,487,2193,350
1,1,1,486,2194,350
1,1,1,485,2194,350
1,1,1,488,2195,350
1,1,1,485,2196,350
1,1,1,489,2197,350
1,1,1,481,2198,350
1,1,1,464,2197,350
1,1,1,515,2200,350
1,1,1,520,2200,350
1,1,1,517,2200,350
1,1,1,513,2201,350
1,1,1,521,2202,350
1,1,1,506,2202,350
1,1,1,506,2214,350
1,1,1,509,2205,350
1,1,1,514,2205,350
1,1,1,510,2207,350
1,1,1,523,2207,350
1,1,1,514,2206,350
1,1,1,515,2207,350
1,1,1,506,2207,350
1,1,1,515,2208,350
1,1,1,508,2221,350
1,1,1,511,2211,350
1,1,1,512,2211,350
1,1,1,515,2212,350
1,1,1,528,2211,350
1,1,1,484,2212,350
1,1,1,487,2244,350
1,1,1,484,2213,350
1,1,1,485,2214,350
1,1,1,489,2231,350
1,1,1,485,2215,350
1,1,1,486,2216,350
1,1,1,486,2217,350
1,1,1,486,2217,350
1,1,1,489,2236,350
1,1,1,485,2219,350
1,1,1,489,2250,350
1,1,1,486,2221,350
1,1,1,486,2222,350
1,1,1,489,2238,350
1,1,1,487,2223,350
1,1,1,487,2274,350
1,1,1,486,2224,350
1,1,1,489,2225,350
1,1,1,482,2226,350
1,1,1,509,2228,350
1,1,1,511,2228,350
1,1,1,514,2228,350
1,1,1,516,2229,350
1,1,1,500,2232,350
1,1,0,561,2231,350
1,1,0,638,2230,350
1,1,0,635,2229,350
1,1,0,629,2228,350
1,1,1,621,2226,350
1,1,1,507,2230,350
1,1,1,511,2230,350
1,1,1,513,2231,350
1,1,1,504,2232,350
1,1,1,421,2234,350
1,1,1,527,2234,350
1,1,1,521,2233,350
1,1,1,521,2237,350
1,1,1,522,2236,350
1,1,1,489,2235,350
1,1,1,538,2237,350
1,1,1,536,2238,350
1,1,1,539,2255,350
1,1,1,539,2238,350
1,1,1,538,2241,350
1,1,1,535,2241,350
1,1,1,540,2240,350
1,1,1,539,2241,350
1,1,1,536,2242,350
1,1,1,540,2242,350
1,1,1,539,2242,350
1,1,1,542,2244,350
1,1,1,536,2246,350
1,1,1,543,2244,350
1,1,1,541,2245,350
1,1,1,541,2246,350
1,1,1,544,2269,350
1,1,1,546,2246,350
1,1,1,541,2247,350
1,1,1,552,2248,350
1,1,1,524,2252,350
1,1,1,528,2250,350
1,1,1,531,2251,350
1,1,1,527,2250,350
1,1,1,532,2251,350
1,1,1,525,2251,350
1,1,1,531,2252,350
1,1,1,527,2253,350
1,1,1,525,2255,350
1,1,1,524,2293,350
1,1,1,532,2255,350
1,1,1,524,2270,350
1,1,1,524,2259,350
1,1,1,526,2257,350
1,1,1,526,2258,350
1,1,1,529,2257,350
1,1,1,526,2261,350
1,1,1,527,2260,350
1,1,1,532,2259,350
1,1,1,541,2285,350
1,1,1,519,2261,350
1,1,1,513,2261,350
1,1,1,513,2262,350
1,1,1,507,2262,350
1,1,1,514,2264,350
1,1,1,510,2267,350
1,1,1,512,2266,350
1,1,1,517,2266,350
1,1,1,518,2267,350
1,1,1,516,2268,350
1,1,1,516,2268,350
1,1,1,508,2269,350
1,1,1,508,2269,350
1,1,1,509,2302,350
1,1,1,507,2269,350
1,1,1,513,2273,350
1,1,1,515,2273,350
1,1,1,519,2273,350
1,1,1,520,2273,350
1,1,1,527,2271,350
1,1,1,494,2277,350
1,1,1,497,2276,350
1,1,1,494,2280,350
1,1,1,494,2280,350
1,1,1,497,2279,350
1,1,1,493,2282,350
1,1,1,493,2282,350
1,1,1,494,2283,350
1,1,1,493,2283,350
1,1,1,498,2281,350
1,1,1,494,2285,350
1,1,1,496,2282,350
1,1,1,492,2286,350
1,1,1,494,2286,350
1,1,1,498,2286,350
1,1,1,494,2288,350
1,1,1,494,2289,350
1,1,1,494,2289,350
1,1,1,487,2286,350
1,1,1,495,2288,350
1,1,1,481,2289,350
1,1,1,486,2289,350
1,1,1,484,2289,350
1,1,1,481,2291,350
1,1,1,471,2290,350
1,1,1,475,2292,350
1,1,1,470,2292,350
1,1,1,466,2293,350
1,1,1,466,2293,350
1,1,1,474,2295,350
1,1,1,501,2295,350
1,1,1,498,2296,350
1,1,1,501,2297,350
1,1,1,502,2297,350
1,1,1,491,2297,350
1,1,1,510,2300,350
1,1,1,508,2300,350
1,1,1,514,2300,350
1,1,1,515,2301,350
1,1,1,513,2301,350
1,1,1,511,2301,350
1,1,1,504,2303,350
1,1,1,504,2302,350
1,1,1,506,2335,350
1,1,1,504,2304,350
1,1,1,508,2305,350
1,1,1,514,2307,350
1,1,1,513,2307,350
1,1,1,520,2307,350
1,1,1,513,2307,350
1,1,1,509,2308,350
1,1,1,506,2326,350
1,1,1,508,2342,350
1,1,1,508,2313,350
1,1,1,513,2310,350
1,1,1,494,2311,350
1,1,1,496,2312,350
1,1,1,494,2313,350
1,1,1,497,2313,350
1,1,1,490,2313,350
1,1,1,494,2315,350
1,1,1,490,2315,350
1,1,1,493,2316,350
1,1,1,495,2316,350
1,1,1,491,2317,350
1,1,1,495,2318,350
1,1,1,496,2318,350
1,1,1,497,2319,350
1,1,1,494,2319,350
1,1,1,492,2320,350
1,1,1,494,2321,350
1,1,1,493,2321,350
1,1,1,497,2322,350
1,1,1,496,2323,350
1,1,1,496,2324,350
1,1,1,483,2326,350
1,1,1,488,2325,350
1,1,1,487,2327,350
1,1,1,483,2327,350
1,1,1,476,2355,350
1,1,1,471,2327,350
1,1,1,469,2328,350
1,1,1,468,2329,350
1,1,1,472,2330,350
1,1,1,470,2328,350
1,1,1,499,2331,350
1,1,1,501,2332,350
1,1,1,499,2333,350
1,1,1,500,2333,350
1,1,1,487,2380,350
1,1,1,509,2335,350
1,1,1,514,2335,350
1,1,1,513,2336,350
1,1,1,515,2336,350
1,1,1,512,2338,350
1,1,1,507,2336,350
1,1,1,503,2337,350
1,1,1,505,2369,350
1,1,1,508,2342,350
1,1,1,505,2390,350
1,1,1,515,2342,350
1,1,1,521,2342,350
1,1,1,516,2342,350
1,1,1,513,2342,350
1,1,1,516,2343,350
1,1,1,504,2343,350
1,1,1,507,2374,350
1,1,1,508,2349,350
1,1,1,508,2346,350
1,1,1,522,2346,350
1,1,1,493,2346,350
1,1,1,493,2348,350
1,1,1,492,2348,350
1,1,1,492,2348,350
1,1,1,495,2349,350
1,1,1,492,2351,350
1,1,1,492,2351,350
1,1,1,494,2352,350
1,1,1,508,2354,350
1,1,1,506,2353,350
1,1,1,510,2354,350
1,1,1,508,2354,350
1,1,1,511,2356,350
1,1,1,512,2356,350
1,1,1,509,2356,350
1,1,1,507,2357,350
1,1,1,508,2358,350
1,1,1,507,2358,350
1,1,1,509,2359,350
1,1,1,513,2358,350
1,1,1,470,2359,350
1,1,1,473,2360,350
1,1,1,474,2360,350
1,1,1,478,2393,350
1,1,1,475,2362,350
1,1,1,488,2364,350
1,1,1,490,2364,350
1,1,1,489,2364,350
1,1,1,484,2365,350
1,1,1,422,2365,350
1,1,1,505,2367,350
1,1,1,503,2368,350
1,1,1,502,2369,350
1,1,1,504,2369,350
1,1,1,430,2368,350
1,1,1,505,2369,350
1,1,1,504,2393,350
1,1,1,507,2373,350
1,1,1,510,2372,350
1,1,1,506,2375,350
1,1,1,516,2373,350
1,1,1,515,2373,350
1,1,1,513,2373,350
1,1,1,509,2373,350
1,1,1,513,2375,350
1,1,1,506,2406,350
1,1,1,509,2379,350
1,1,1,510,2378,350
1,1,1,512,2378,350
1,1,1,529,2378,350
1,1,1,492,2378,350
1,1,1,495,2395,350
1,1,1,495,2380,350
1,1,1,493,2380,350
1,1,1,496,2430,350
1,1,1,495,2382,350
1,1,1,494,2382,350
1,1,1,495,2382,350
1,1,1,495,2382,350
1,1,1,496,2434,350
1,1,1,494,2384,350
1,1,1,494,2412,350
1,1,1,494,2386,350
1,1,1,494,2387,350
1,1,1,495,2437,350
1,1,1,494,2387,350
1,1,1,493,2388,350
1,1,1,495,2389,350
1,1,1,494,2390,350
1,1,1,511,2390,350
1,1,1,491,2392,350
1,1,1,483,2392,350
1,1,1,479,2393,350
1,1,1,474,2393,350
1,1,1,493,2394,350
1,1,1,474,2394,350
1,1,1,479,2395,350
1,1,1,482,2401,350
1,1,1,486,2398,350
1,1,1,456,2397,350
1,1,1,496,2397,350
1,1,1,492,2398,350
1,1,1,493,2399,350
1,1,1,493,2399,350
1,1,1,491,2400,350
1,1,1,491,2401,350
1,1,1,492,2401,350
1,1,1,494,2402,350
1,1,1,492,2402,350
1,1,1,494,2404,350
1,1,1,493,2404,350
1,1,1,494,2405,350
1,1,1,492,2405,350
1,1,1,495,2406,350
1,1,1,491,2407,350
1,1,1,491,2407,350
1,1,1,493,2408,350
1,1,1,493,2409,350
1,1,1,494,2409,350
1,1,1,504,2410,350
1,1,1,495,2411,350
1,1,1,487,2412,350
1,1,1,485,2412,350
1,1,1,480,2412,350
1,1,1,411,2414,350
1,1,1,507,2414,350
1,1,1,511,2414,350
1,1,1,507,2416,350
1,1,1,497,2419,350
1,1,1,456,2441,350
1,1,1,520,2417,350
1,1,1,510,2417,350
1,1,1,506,2418,350
1,1,1,507,2458,350
1,1,1,511,2422,350
1,1,0,570,2422,350
1,1,0,638,2421,350
1,1,0,635,2419,350
1,1,0,629,2419,350
1,1,1,613,2418,350
1,1,1,515,2436,350
1,1,1,520,2420,350
1,1,1,524,2421,350
1,1,1,526,2421,350
1,1,1,463,2423,350
1,1,1,537,2437,350
1,1,1,538,2424,350
1,1,1,537,2424,350
1,1,1,534,2425,350
1,1,1,537,2425,350
1,1,1,536,2425,350
1,1,1,536,2426,350
1,1,1,540,2447,350
1,1,1,539,2427,350
1,1,1,535,2430,350
1,1,1,540,2429,350
1,1,1,541,2428,350
1,1,1,538,2429,350
1,1,1,541,2431,350
1,1,1,551,2431,350
1,1,1,521,2455,350
1,1,1,526,2432,350
1,1,1,527,2433,350
1,1,1,530,2433,350
1,1,1,532,2434,350
1,1,1,527,2435,350
1,1,1,529,2435,350
1,1,1,531,2434,350
1,1,1,524,2460,350
1,1,1,529,2436,350
1,1,1,530,2436,350
1,1,1,530,2437,350
1,1,1,522,2462,350
1,1,1,528,2439,350
1,1,1,524,2442,350
1,1,1,533,2440,350
1,1,1,523,2467,350
1,1,1,526,2441,350
1,1,1,530,2441,350
1,1,1,538,2442,350
1,1,1,522,2443,350
1,1,1,522,2443,350
1,1,1,517,2444,350
1,1,1,515,2444,350
1,1,1,521,2445,350
1,1,1,511,2476,350
1,1,1,512,2449,350
1,1,1,512,2447,350
1,1,1,518,2448,350
1,1,1,514,2449,350
1,1,1,522,2448,350
1,1,1,517,2449,350
1,1,1,514,2449,350
1,1,1,508,2449,350
1,1,1,516,2450,350
1,1,1,513,2453,350
1,1,1,512,2453,350
1,1,1,517,2454,350
1,1,1,520,2454,350
1,1,1,532,2453,350
1,1,1,496,2489,350
1,1,1,498,2463,350
1,1,1,497,2489,350
1,1,1,497,2489,350
1,1,1,499,2461,350
1,1,1,496,2492,350
1,1,1,497,2491,350
1,1,1,497,2491,350
1,1,1,497,2493,350
1,1,1,498,2465,350
1,1,1,497,2493,350
1,1,1,498,2468,350
1,1,1,496,2496,350
1,1,1,496,2496,350
1,1,1,498,2467,350
1,1,1,496,2495,350
1,1,1,495,2498,350
1,1,1,495,2499,350
1,1,1,495,2497,350
1,1,1,514,2467,350
1,1,1,492,2466,350
1,1,1,484,2468,350
1,1,1,482,2468,350
1,1,1,478,2468,350
1,1,1,497,2470,350
1,1,1,482,2469,350
1,1,1,484,2506,350
1,1,1,491,2475,350
1,1,1,481,2471,350
1,1,1,494,2473,350
1,1,1,484,2503,350
1,1,1,493,2475,350
1,1,1,494,2475,350
1,1,1,497,2476,350
1,1,1,465,2526,350
1,1,1,490,2476,350
1,1,1,490,2477,350
1,1,1,492,2478,350
1,1,1,492,2478,350
1,1,1,492,2479,350
1,1,1,489,2479,350
1,1,1,493,2480,350
1,1,1,491,2481,350
1,1,1,489,2481,350
1,1,1,491,2482,350
1,1,1,489,2482,350
1,1,1,490,2483,350
1,1,1,489,2483,350
1,1,1,490,2485,350
1,1,1,491,2484,350
1,1,1,489,2485,350
1,1,1,493,2486,350
1,1,1,490,2487,350
1,1,1,489,2486,350
1,1,1,498,2489,350
1,1,1,498,2489,350
1,1,1,497,2489,350
1,1,1,492,2490,350
1,1,1,488,2491,350
1,1,1,489,2492,350
1,1,1,478,2491,350
1,1,1,481,2491,350
1,1,1,480,2492,350
1,1,1,484,2529,350
1,1,1,474,2492,350
1,1,1,494,2495,350
1,1,1,496,2495,350
1,1,1,493,2496,350
1,1,1,493,2496,350
1,1,1,492,2497,350
1,1,1,496,2498,350
1,1,1,492,2498,350
1,1,1,494,2498,350
1,1,1,494,2500,350
1,1,1,490,2500,350
1,1,1,494,2501,350
1,1,1,493,2501,350
1,1,1,493,2502,350
1,1,1,493,2503,350
1,1,1,493,2504,350
1,1,1,494,2504,350
1,1,1,493,2505,350
1,1,1,495,2505,350
1,1,1,494,2505,350
1,1,1,496,2506,350
1,1,1,498,2507,350
1,1,1,499,2507,350
1,1,1,498,2508,350
1,1,1,493,2508,350
1,1,1,492,2512,350
1,1,1,483,2508,350
1,1,1,480,2509,350
1,1,1,480,2509,350
1,1,1,482,2511,350
1,1,1,483,2510,350
1,1,1,500,2512,350
1,1,1,499,2513,350
1,1,1,500,2514,350
1,1,1,500,2514,350
1,1,1,485,2560,350
1,1,1,511,2516,350
1,1,1,519,2516,350
1,1,1,521,2516,350
1,1,1,516,2517,350
1,1,1,514,2518,350
1,1,1,509,2518,350
1,1,1,506,2519,350
1,1,1,507,2547,350
1,1,1,510,2523,350
1,1,1,508,2562,350
1,1,1,512,2522,350
1,1,1,517,2522,350
1,1,1,520,2522,350
1,1,1,514,2523,350
1,1,1,523,2544,350
1,1,1,501,2525,350
1,1,1,502,2526,350
1,1,1,501,2526,350
1,1,1,502,2527,350
1,1,1,506,2527,350
1,1,1,501,2528,350
1,1,1,503,2529,350
1,1,1,501,2529,350
1,1,1,502,2530,350
1,1,1,504,2530,350
1,1,1,502,2532,350
1,1,1,502,2531,350
1,1,1,501,2532,350
1,1,1,492,2532,350
1,1,1,492,2532,350
1,1,1,491,2533,350
1,1,1,491,2534,350
1,1,1,493,2534,350
1,1,1,490,2535,350
1,1,1,497,2536,350
1,1,1,496,2537,350
1,1,1,501,2538,350
1,1,1,498,2538,350
1,1,1,495,2538,350
1,1,1,492,2543,350
1,1,1,483,2540,350
1,1,1,480,2540,350
1,1,1,480,2540,350
1,1,1,484,2540,350
1,1,1,490,2542,350
1,1,1,492,2545,350
1,1,1,497,2544,350
1,1,1,499,2544,350
1,1,1,497,2545,350
1,1,1,441,2545,350
1,1,1,498,2547,350
1,1,1,498,2547,350
1,1,1,497,2549,350
1,1,1,496,2549,350
1,1,1,439,2547,350
1,1,1,508,2548,350
1,1,1,505,2548,350
1,1,1,506,2576,350
1,1,1,507,2552,350
1,1,1,506,2587,350
1,1,1,515,2553,350
1,1,1,521,2551,350
1,1,1,519,2553,350
1,1,1,515,2553,350
1,1,1,521,2577,350
1,1,1,501,2554,350
1,1,1,501,2555,350
1,1,1,503,2556,350
1,1,1,502,2556,350
1,1,1,506,2556,350
1,1,1,501,2556,350
1,1,1,504,2558,350
1,1,1,501,2558,350
1,1,1,502,2559,350
1,1,1,506,2559,350
1,1,1,501,2560,350
1,1,1,502,2561,350
1,1,1,501,2562,350
1,1,1,501,2562,350
1,1,1,505,2562,350
1,1,1,501,2563,350
1,1,1,504,2563,350
1,1,1,503,2565,350
1,1,1,502,2565,350
1,1,1,519,2564,350
1,1,1,484,2565,350
1,1,1,479,2565,350
1,1,1,480,2566,350
1,1,1,484,2566,350
1,1,1,486,2568,350
1,1,1,493,2570,350
1,1,1,501,2568,350
1,1,1,499,2570,350
1,1,1,495,2570,350
1,1,1,488,2586,350
1,1,1,486,2571,350
1,1,1,481,2571,350
1,1,1,479,2571,350
1,1,1,480,2572,350
1,1,1,486,2573,350
1,1,1,507,2574,350
1,1,1,501,2574,350
1,1,1,502,2575,350
1,1,1,506,2576,350
1,1,1,500,2576,350
1,1,1,506,2576,350
1,1,1,506,2577,350
1,1,1,503,2578,350
1,1,1,503,2578,350
1,1,1,493,2580,350
1,1,1,488,2592,350
1,1,1,502,2581,350
1,1,1,499,2581,350
1,1,1,499,2582,350
1,1,1,442,2580,350
1,1,1,497,2587,350
1,1,1,498,2587,350
1,1,1,497,2588,350
1,1,1,498,2589,350
1,1,1,499,2587,350
1,1,1,497,2589,350
1,1,1,497,2588,350
1,1,1,495,2590,350
1,1,1,496,2592,350
1,1,1,499,2589,350
1,1,1,497,2593,350
1,1,1,496,2594,350
1,1,1,497,2598,350
1,1,1,493,2591,350
1,1,1,492,2591,350
1,1,1,498,2591,350
1,1,1,494,2592,350
1,1,1,499,2593,350
1,1,1,498,2594,350
1,1,1,493,2595,350
1,1,0,557,2597,350
1,1,0,636,2594,350
1,1,0,633,2594,350
1,1,0,629,2594,350
1,1,1,630,2592,350
1,1,1,499,2594,350
1,1,1,502,2595,350
1,1,1,502,2596,350
1,1,1,503,2597,350
1,1,1,496,2596,350
1,1,1,511,2599,350
1,1,1,506,2599,350
1,1,1,512,2599,350
1,1,1,518,2599,350
1,1,1,454,2599,350
1,1,1,522,2601,350
1,1,1,527,2601,350
1,1,1,526,2601,350
1,1,1,520,2626,350
1,1,1,523,2601,350
1,1,1,529,2603,350
1,1,1,529,2603,350
1,1,1,521,2629,350
1,1,1,522,2606,350
1,1,1,521,2608,350
1,1,1,528,2605,350
1,1,1,524,2616,350
1,1,1,525,2607,350
1,1,1,531,2608,350
1,1,1,520,2608,350
1,1,1,522,2634,350
1,1,1,523,2609,350
1,1,1,532,2610,350
1,1,1,534,2610,350
1,1,1,535,2612,350
1,1,1,516,2612,350
1,1,1,509,2612,350
1,1,1,506,2612,350
1,1,1,509,2642,350
1,1,1,509,2613,350
1,1,1,511,2615,350
1,1,1,515,2614,350
1,1,1,519,2616,350
1,1,1,520,2615,350
1,1,1,517,2616,350
1,1,1,511,2616,350
1,1,1,510,2627,350
1,1,1,509,2646,350
1,1,1,512,2621,350
1,1,1,509,2637,350
1,1,1,516,2620,350
1,1,1,519,2620,350
1,1,1,521,2620,350
1,1,1,517,2621,350
1,1,1,523,2641,350
1,1,1,504,2624,350
1,1,1,506,2623,350
1,1,1,505,2625,350
1,1,1,505,2625,350
1,1,1,507,2626,350
1,1,1,504,2626,350
1,1,1,506,2627,350
1,1,1,505,2627,350
1,1,1,505,2627,350
1,1,1,509,2628,350
1,1,1,505,2629,350
1,1,1,506,2629,350
1,1,1,504,2630,350
1,1,1,503,2631,350
1,1,1,508,2631,350
1,1,1,504,2632,350
1,1,1,505,2632,350
1,1,1,503,2633,350
1,1,1,504,2634,350
1,1,1,518,2632,350
1,1,1,483,2634,350
1,1,1,480,2634,350
1,1,1,481,2635,350
1,1,1,484,2635,350
1,1,1,489,2636,350
1,1,1,491,2640,350
1,1,1,496,2638,350
1,1,1,500,2639,350
1,1,1,498,2639,350
1,1,1,484,2673,350
1,1,1,490,2641,350
1,1,1,479,2640,350
1,1,1,478,2640,350
1,1,1,479,2641,350
1,1,1,493,2642,350
1,1,1,484,2677,350
1,1,1,490,2645,350
1,1,1,495,2644,350
1,1,1,484,2671,350
1,1,1,480,2644,350
1,1,1,504,2646,350
1,1,1,498,2646,350
1,1,1,503,2648,350
1,1,1,500,2647,350
1,1,1,499,2647,350
1,1,1,511,2651,350
1,1,1,509,2651,350
1,1,1,513,2650,350
1,1,1,515,2651,350
1,1,1,527,2650,350
1,1,1,496,2685,350
1,1,1,497,2661,350
1,1,1,496,2676,350
1,1,1,496,2684,350
1,1,1,498,2657,350
1,1,1,496,2686,350
1,1,1,496,2684,350
1,1,1,495,2688,350
1,1,1,498,2687,350
1,1,1,498,2659,350
1,1,1,496,2690,350
