header,index,a_x,a_y,a_z,g_x,g_y,g_z,timestamp
DATA,2123,35,-15,2080,-6,-2,10,38946
DATA,2124,35,-12,2072,-6,-3,10,39571
DATA,2125,34,-14,2081,-4,-4,11,40196
DATA,2126,37,-14,2083,-5,-4,10,40821
DATA,2127,36,-13,2077,-6,-4,10,41446
DATA,2128,36,-16,2078,-5,-5,10,42071
DATA,2129,37,-14,2083,-6,-5,11,42696
DATA,2130,37,-16,2079,-6,-3,10,43321
DATA,2131,36,-16,2074,-5,-3,11,43946
DATA,2132,36,-17,2080,-5,-4,11,44571
DATA,2133,37,-13,2084,-6,-4,10,45196
DATA,2134,35,-11,2075,-6,-3,10,45821
DATA,2135,36,-14,2076,-4,-5,9,46446
DATA,2136,37,-15,2082,-5,-3,10,47071
DATA,2137,37,-16,2078,-6,-3,9,47696
DATA,2138,34,-16,2076,-6,-4,10,48321
DATA,2139,38,-14,2079,-4,-4,11,48946
DATA,2140,39,-13,2083,-6,-3,10,49571
DATA,2141,35,-17,2073,-6,-4,9,50196
DATA,2142,39,-14,2077,-5,-4,9,50821
DATA,2143,36,-12,2085,-5,-4,10,51446
DATA,2144,38,-13,2077,-6,-4,10,52071
DATA,2145,36,-15,2074,-6,-4,11,52696
DATA,2146,38,-13,2080,-5,-4,9,53321
DATA,2147,38,-13,2082,-4,-2,9,53946
DATA,2148,36,-15,2074,-6,-4,10,54571
DATA,2149,37,-15,2077,-5,-4,10,55196
DATA,2150,39,-13,2083,-5,-3,10,55821
DATA,2151,37,-16,2076,-6,-4,10,56446
DATA,2152,34,-14,2077,-5,-4,10,57071
DATA,2153,37,-11,2081,-5,-4,11,57696
DATA,2154,35,-16,2079,-6,-4,10,58321
DATA,2155,36,-14,2075,-6,-3,11,58946
DATA,2156,37,-14,2078,-5,-4,10,59571
DATA,2157,36,-16,2080,-5,-4,9,60196
DATA,2158,35,-14,2076,-5,-4,10,60821
DATA,2159,34,-14,2076,-5,-4,10,61446
DATA,2160,36,-13,2079,-5,-4,8,62071
DATA,2161,37,-13,2077,-7,-4,10,62696
DATA,2162,35,-15,2074,-6,-4,11,63321
DATA,2163,35,-15,2081,-5,-4,10,63946
DATA,2164,35,-15,2082,-6,-3,11,64571
DATA,2165,36,-16,2074,-5,-4,10,65196
DATA,2166,36,-13,2077,-5,-2,10,285
DATA,2167,36,-14,2080,-5,-4,11,910
DATA,2168,34,-14,2074,-5,-3,10,1535
DATA,2169,34,-12,2072,-5,-4,9,2160
DATA,2170,36,-12,2080,-4,-4,9,2785
DATA,2171,35,-14,2077,-6,-4,9,3410
DATA,2172,36,-13,2069,-7,-3,10,4035
DATA,2173,37,-12,2075,-4,-4,10,4660
DATA,2174,38,-14,2078,-5,-4,10,5285
DATA,2175,35,-13,2073,-6,-4,10,5910
DATA,2176,36,-16,2075,-5,-4,9,6535
DATA,2177,37,-14,2080,-5,-4,9,7160
DATA,2178,37,-14,2076,-6,-3,10,7785
DATA,2179,36,-17,2072,-5,-3,9,8410
DATA,2180,38,-17,2078,-5,-4,10,9035
DATA,2181,37,-13,2081,-5,-4,11,9660
DATA,2182,38,-13,2073,-5,-4,9,10285
DATA,2183,36,-15,2073,-6,-3,11,10910
DATA,2184,37,-14,2081,-4,-2,10,11535
DATA,2185,35,-12,2076,-5,-3,9,12160
DATA,2186,37,-13,2073,-5,-3,11,12785
DATA,2187,36,-15,2080,-5,-4,10,13410
DATA,2188,37,-15,2080,-6,-4,10,14035
DATA,2189,36,-14,2073,-7,-4,11,14660
DATA,2190,36,-15,2075,-5,-5,11,15285
DATA,2191,36,-14,2079,-4,-4,10,15910
DATA,2192,36,-14,2076,-5,-2,10,16535
DATA,2193,36,-16,2073,-5,-4,9,17160
DATA,2194,38,-17,2080,-5,-4,12,17785
DATA,2195,38,-15,2083,-6,-4,10,18410
DATA,2196,38,-14,2074,-5,-3,10,19035
DATA,2197,35,-13,2076,-4,-3,11,19660
DATA,2198,38,-15,2082,-5,-4,10,20285
DATA,2199,37,-14,2077,-6,-3,9,20910
DATA,2200,37,-15,2074,-6,-3,10,21535
DATA,2201,34,-15,2079,-5,-4,10,22160
DATA,2202,36,-14,2081,-6,-3,10,22785
DATA,2203,38,-14,2076,-5,-3,11,23410
DATA,2204,34,-16,2077,-5,-3,10,24035
DATA,2205,38,-14,2082,-6,-4,10,24660
DATA,2206,35,-13,2080,-6,-3,10,25285
DATA,2207,37,-13,2078,-5,-3,10,25910
DATA,2208,36,-14,2081,-4,-5,10,26535
DATA,2209,38,-12,2081,-5,-3,9,27160
DATA,2210,35,-15,2077,-6,-3,10,27785
DATA,2211,36,-13,2079,-6,-4,11,28410
DATA,2212,37,-15,2086,-5,-2,11,29035
DATA,2213,35,-14,2076,-5,-4,10,29660
DATA,2214,36,-16,2077,-5,-3,11,30285
DATA,2215,38,-13,2081,-4,-3,10,30910
DATA,2216,36,-15,2080,-5,-4,10,31535
DATA,2217,38,-14,2074,-6,-4,9,32160
DATA,2218,37,-15,2079,-4,-5,12,32785
DATA,2219,37,-14,2084,-5,-3,11,33410
DATA,2220,34,-14,2077,-5,-4,11,34035
DATA,2221,37,-15,2077,-5,-3,10,34660
DATA,2222,38,-13,2082,-6,-3,11,35285
DATA,2223,36,-16,2079,-5,-4,10,35910
DATA,2224,35,-16,2075,-6,-2,9,36535
DATA,2225,35,-15,2081,-5,-4,10,37160
DATA,2226,35,-14,2083,-5,-3,9,37785
DATA,2227,36,-14,2077,-5,-4,9,38410
DATA,2228,37,-16,2076,-5,-4,10,39035
DATA,2229,37,-13,2081,-4,-3,12,39660
DATA,2230,37,-14,2078,-5,-3,10,40285
DATA,2231,35,-14,2074,-4,-3,10,40910
DATA,2232,38,-14,2082,-5,-4,9,41535
DATA,2233,36,-14,2080,-6,-4,11,42160
DATA,2234,35,-14,2077,-6,-5,10,42785
DATA,2235,37,-15,2081,-5,-5,11,43410
DATA,2236,38,-14,2083,-5,-4,10,44035
DATA,2237,37,-13,2076,-5,-4,10,44660
DATA,2238,36,-15,2075,-6,-4,11,45285
DATA,2239,38,-12,2081,-4,-4,11,45910
DATA,2240,35,-12,2079,-5,-3,11,46535
DATA,2241,35,-13,2076,-5,-5,10,47160
DATA,2242,36,-14,2080,-5,-4,11,47785
DATA,2243,36,-13,2081,-6,-5,8,48410
DATA,2244,35,-15,2078,-6,-4,10,49035
DATA,2245,36,-13,2078,-4,-4,11,49660
DATA,2246,37,-15,2083,-5,-4,10,50285
DATA,2247,36,-14,2078,-6,-4,10,50910
DATA,2248,35,-15,2078,-6,-3,10,51535
DATA,2249,36,-14,2079,-5,-3,9,52160
DATA,2250,36,-14,2081,-5,-4,10,52785
DATA,2251,37,-15,2073,-5,-4,10,53410
DATA,2252,36,-13,2078,-5,-3,11,54035
DATA,2253,36,-15,2085,-5,-4,10,54660
DATA,2254,37,-15,2079,-6,-4,10,55285
DATA,2255,35,-13,2074,-5,-4,10,55910
DATA,2256,39,-13,2080,-5,-3,11,56535
DATA,2257,35,-12,2080,-5,-3,10,57160
DATA,2258,34,-14,2074,-6,-4,9,57785
DATA,2259,35,-15,2079,-5,-4,10,58410
DATA,2260,35,-14,2082,-6,-3,10,59035
DATA,2261,37,-15,2074,-6,-4,10,59660
DATA,2262,34,-15,2073,-5,-4,9,60285
DATA,2263,36,-15,2083,-3,-3,10,60910
DATA,2264,35,-16,2078,-5,-3,10,61535
DATA,2265,36,-15,2073,-5,-3,10,62160
DATA,2266,36,-15,2074,-4,-5,11,62785
DATA,2267,37,-14,2082,-4,-4,9,63410
DATA,2268,34,-13,2076,-5,-4,10,64035
DATA,2269,35,-14,2073,-5,-4,11,64660
DATA,2270,36,-13,2080,-5,-4,11,65285
DATA,2271,35,-14,2076,-7,-3,10,374
DATA,2272,35,-13,2071,-6,-3,10,999
DATA,2273,34,-15,2076,-4,-5,9,1624
DATA,2274,36,-13,2080,-5,-4,11,2249
DATA,2275,36,-14,2073,-5,-3,11,2874
DATA,2276,35,-14,2072,-5,-3,10,3499
DATA,2277,37,-14,2079,-5,-4,11,4124
DATA,2278,35,-15,2075,-5,-3,11,4749
DATA,2279,35,-12,2073,-5,-4,10,5374
DATA,2280,36,-13,2075,-4,-4,10,5999
DATA,2281,39,-12,2081,-6,-4,11,6624
DATA,2282,37,-14,2074,-6,-4,11,7249
DATA,2283,34,-13,2075,-5,-4,10,7874
DATA,2284,37,-15,2079,-4,-3,9,8499
DATA,2285,36,-15,2077,-6,-3,10,9124
DATA,2286,36,-13,2074,-6,-4,12,9749
DATA,2287,36,-16,2082,-5,-4,10,10374
DATA,2288,38,-16,2081,-6,-4,10,10999
DATA,2289,36,-15,2074,-6,-4,11,11624
DATA,2290,34,-15,2074,-4,-5,11,12249
DATA,2291,36,-13,2082,-4,-5,10,12874
DATA,2292,36,-14,2078,-4,-3,10,13499
DATA,2293,36,-15,2073,-5,-5,10,14124
DATA,2294,35,-14,2082,-4,-3,11,14749
DATA,2295,37,-13,2079,-5,-2,9,15374
DATA,2296,36,-13,2075,-6,-4,10,15999
DATA,2297,35,-16,2079,-4,-4,10,16624
DATA,2298,37,-13,2083,-4,-3,11,17249
DATA,2299,37,-13,2078,-6,-3,9,17874
DATA,2300,35,-14,2076,-5,-4,10,18499
DATA,2301,37,-13,2082,-5,-4,10,19124
DATA,2302,36,-12,2079,-6,-3,11,19749
DATA,2303,37,-16,2079,-5,-4,9,20374
DATA,2304,35,-14,2081,-4,-4,11,20999
DATA,2305,36,-13,2082,-6,-5,9,21624
DATA,2306,36,-12,2079,-7,-4,9,22249
DATA,2307,33,-15,2077,-6,-4,9,22874
DATA,2308,35,-15,2080,-5,-3,11,23499
DATA,2309,35,-18,2080,-5,-4,9,24124
DATA,2310,35,-15,2075,-6,-3,9,24749
DATA,2311,36,-14,2082,-5,-4,10,25374
DATA,2312,37,-15,2082,-5,-3,9,25999
DATA,2313,34,-12,2077,-6,-4,9,26624
DATA,2314,36,-13,2077,-4,-4,11,27249
DATA,2315,37,-14,2080,-5,-4,10,27874
DATA,2316,36,-13,2079,-5,-3,9,28499
DATA,2317,36,-13,2077,-5,-4,10,29124
DATA,2318,37,-15,2081,-5,-4,11,29749
DATA,2319,37,-14,2081,-6,-3,10,30374
DATA,2320,37,-14,2075,-6,-3,10,30999
DATA,2321,36,-14,2078,-5,-4,11,31624
DATA,2322,37,-16,2081,-5,-4,10,32249
DATA,2323,37,-12,2080,-5,-4,11,32874
DATA,2324,35,-14,2077,-6,-4,10,33499
DATA,2325,38,-15,2084,-5,-4,10,34124
DATA,2326,37,-13,2080,-5,-4,12,34749
DATA,2327,35,-14,2072,-6,-3,8,35374
DATA,2328,37,-13,2080,-4,-4,10,35999
DATA,2329,36,-14,2082,-5,-4,10,36624
DATA,2330,35,-12,2078,-6,-4,10,37249
DATA,2331,37,-15,2075,-6,-3,10,37874
DATA,2332,37,-15,2081,-5,-4,10,38499
DATA,2333,36,-12,2080,-5,-4,10,39124
DATA,2334,34,-14,2074,-6,-3,9,39749
DATA,2335,36,-13,2079,-6,-4,11,40374
DATA,2336,36,-15,2082,-6,-3,10,40999
DATA,2337,37,-13,2076,-5,-3,11,41624
DATA,2338,35,-16,2076,-4,-3,10,42249
DATA,2339,36,-14,2082,-5,-4,11,42874
DATA,2340,38,-13,2080,-6,-4,10,43499
DATA,2341,38,-13,2071,-5,-3,9,44124
DATA,2342,37,-14,2080,-5,-4,11,44749
DATA,2343,36,-13,2083,-6,-3,9,45374
DATA,2344,35,-13,2075,-5,-4,9,45999
DATA,2345,39,-15,2078,-5,-3,9,46624
DATA,2346,37,-16,2084,-5,-4,10,47249
DATA,2347,37,-13,2077,-6,-3,11,47874
DATA,2348,35,-14,2072,-5,-3,10,48499
DATA,2349,37,-14,2076,-5,-4,10,49124
DATA,2350,36,-16,2083,-5,-4,11,49749
DATA,2351,37,-13,2075,-6,-3,10,50374
DATA,2352,36,-13,2076,-5,-4,11,50999
DATA,2353,36,-13,2083,-5,-4,12,51624
DATA,2354,36,-15,2080,-6,-4,10,52249
DATA,2355,35,-13,2074,-5,-5,12,52874
DATA,2356,38,-13,2081,-4,-4,10,53499
DATA,2357,37,-14,2083,-6,-3,10,54124
DATA,2358,35,-14,2073,-6,-4,10,54749
DATA,2359,35,-15,2077,-5,-3,12,55374
DATA,2360,36,-15,2082,-6,-4,11,55999
DATA,2361,37,-12,2078,-5,-4,11,56624
DATA,2362,36,-15,2074,-5,-4,9,57249
DATA,2363,35,-14,2080,-5,-5,11,57874
DATA,2364,38,-13,2079,-5,-4,10,58499
DATA,2365,35,-15,2072,-6,-4,10,59124
DATA,2366,36,-14,2076,-5,-3,9,59749
DATA,2367,37,-14,2081,-4,-5,11,60374
DATA,2368,36,-13,2075,-6,-3,11,60999
DATA,2369,35,-15,2074,-5,-4,10,61624
DATA,2370,36,-15,2080,-5,-4,10,62249
DATA,2371,37,-15,2079,-5,-3,10,62874
DATA,2372,34,-13,2072,-6,-3,9,63499
DATA,2373,36,-12,2073,-4,-4,12,64124
DATA,2374,35,-16,2077,-5,-4,10,64749
DATA,2375,33,-15,2073,-6,-4,11,65374
DATA,2376,36,-13,2074,-5,-4,10,463
DATA,2377,38,-12,2077,-5,-3,11,1088
DATA,2378,39,-13,2078,-5,-4,11,1713
DATA,2379,37,-16,2071,-4,-4,9,2338
DATA,2380,38,-12,2078,-5,-4,10,2963
DATA,2381,38,-13,2078,-5,-3,10,3588
DATA,2382,35,-14,2071,-5,-3,9,4213
DATA,2383,36,-14,2074,-5,-4,9,4838
DATA,2384,38,-14,2080,-5,-4,9,5463
DATA,2385,36,-14,2075,-6,-3,9,6088
DATA,2386,35,-16,2075,-5,-4,11,6713
DATA,2387,36,-15,2081,-5,-4,11,7338
DATA,2388,36,-14,2079,-5,-4,10,7963
DATA,2389,37,-15,2073,-5,-3,11,8588
DATA,2390,36,-13,2076,-5,-3,9,9213
DATA,2391,38,-13,2081,-6,-4,10,9838
DATA,2392,37,-14,2074,-5,-4,10,10463
DATA,2393,37,-15,2075,-6,-3,10,11088
DATA,2394,38,-16,2079,-5,-3,10,11713
DATA,2395,36,-14,2079,-5,-4,10,12338
DATA,2396,34,-14,2074,-5,-4,10,12963
DATA,2397,36,-15,2078,-5,-3,11,13588
DATA,2398,37,-13,2081,-5,-3,10,14213
DATA,2399,35,-14,2074,-5,-5,10,14838
DATA,2400,35,-15,2078,-5,-4,9,15463
DATA,2401,36,-14,2084,-5,-4,9,16088
DATA,2402,36,-13,2080,-6,-3,10,16713
DATA,2403,36,-15,2074,-6,-3,11,17338
DATA,2404,37,-14,2081,-4,-3,11,17963
DATA,2405,36,-14,2079,-5,-4,10,18588
DATA,2406,33,-13,2075,-6,-4,10,19213
DATA,2407,36,-17,2079,-4,-4,9,19838
DATA,2408,38,-14,2081,-5,-4,9,20463
DATA,2409,35,-15,2076,-5,-4,10,21088
DATA,2410,36,-14,2074,-5,-5,9,21713
DATA,2411,36,-15,2081,-4,-5,10,22338
DATA,2412,36,-14,2083,-5,-3,10,22963
DATA,2413,38,-15,2075,-6,-4,10,23588
DATA,2414,35,-16,2076,-5,-4,10,24213
DATA,2415,36,-12,2083,-5,-4,11,24838
DATA,2416,35,-12,2078,-5,-3,11,25463
DATA,2417,34,-14,2078,-6,-4,10,26088
DATA,2418,39,-13,2082,-5,-4,9,26713
DATA,2419,36,-14,2081,-6,-4,10,27338
DATA,2420,35,-15,2073,-6,-3,11,27963
DATA,2421,37,-13,2078,-5,-4,10,28588
DATA,2422,38,-13,2084,-6,-4,10,29213
DATA,2423,37,-14,2076,-5,-3,10,29838
DATA,2424,36,-14,2075,-5,-3,10,30463
DATA,2425,38,-16,2083,-5,-3,11,31088
DATA,2426,39,-15,2082,-5,-3,10,31713
DATA,2427,35,-12,2075,-5,-4,10,32338
DATA,2428,35,-13,2078,-5,-5,10,32963
DATA,2429,38,-16,2084,-5,-3,11,33588
DATA,2430,35,-12,2074,-5,-3,10,34213
DATA,2431,36,-14,2074,-6,-4,10,34838
DATA,2432,37,-15,2082,-4,-3,10,35463
DATA,2433,38,-13,2081,-5,-3,10,36088
DATA,2434,35,-16,2073,-5,-5,10,36713
DATA,2435,40,-16,2078,-5,-4,9,37338
DATA,2436,36,-13,2083,-5,-3,9,37963
DATA,2437,34,-13,2074,-5,-4,9,38588
DATA,2438,38,-16,2075,-5,-3,10,39213
DATA,2439,37,-14,2082,-4,-4,11,39838
DATA,2440,36,-12,2080,-6,-4,9,40463
DATA,2441,35,-15,2073,-4,-3,9,41088
DATA,2442,35,-15,2078,-4,-4,10,41713
DATA,2443,37,-15,2081,-6,-4,10,42338
DATA,2444,33,-15,2074,-5,-3,11,42963
DATA,2445,37,-14,2076,-4,-3,11,43588
DATA,2446,38,-13,2085,-5,-6,10,44213
DATA,2447,38,-14,2079,-6,-4,10,44838
DATA,2448,36,-14,2074,-5,-4,11,45463
DATA,2449,37,-15,2079,-5,-3,11,46088
DATA,2450,38,-15,2079,-5,-3,10,46713
DATA,2451,35,-15,2075,-6,-3,11,47338
DATA,2452,36,-15,2076,-5,-4,12,47963
DATA,2453,38,-13,2081,-5,-4,10,48588
DATA,2454,36,-15,2077,-7,-4,11,49213
DATA,2455,36,-14,2075,-5,-4,10,49838
DATA,2456,38,-14,2079,-5,-3,9,50463
DATA,2457,37,-14,2081,-6,-4,10,51088
DATA,2458,33,-13,2073,-5,-4,10,51713
DATA,2459,36,-14,2077,-5,-4,10,52338
DATA,2460,37,-15,2079,-5,-4,11,52963
DATA,2461,36,-13,2074,-5,-3,10,53588
DATA,2462,37,-13,2076,-5,-3,11,54213
DATA,2463,37,-14,2078,-6,-3,10,54838
DATA,2464,35,-16,2074,-5,-4,11,55463
DATA,2465,34,-13,2071,-4,-3,10,56088
DATA,2466,35,-16,2076,-4,-5,11,56713
DATA,2467,36,-16,2079,-6,-3,10,57338
DATA,2468,35,-15,2073,-6,-3,9,57963
DATA,2469,35,-15,2072,-5,-4,10,58588
DATA,2470,36,-15,2078,-4,-3,11,59213
DATA,2471,36,-15,2075,-6,-3,10,59838
DATA,2472,35,-16,2073,-5,-4,10,60463
DATA,2473,35,-15,2079,-5,-4,10,61088
DATA,2474,37,-13,2078,-6,-4,9,61713
DATA,2475,35,-13,2071,-6,-3,11,62338
DATA,2476,36,-15,2074,-5,-3,10,62963
DATA,2477,37,-13,2079,-3,-5,10,63588
DATA,2478,34,-12,2074,-6,-5,10,64213
DATA,2479,37,-15,2075,-6,-4,10,64838
DATA,2480,36,-14,2080,-5,-4,10,65463
DATA,2481,37,-15,2076,-5,-2,10,552
DATA,2482,34,-15,2074,-5,-4,11,1177
DATA,2483,38,-15,2074,-5,-4,11,1802
DATA,2484,35,-14,2077,-5,-4,10,2427
DATA,2485,35,-14,2074,-6,-4,10,3052
DATA,2486,37,-15,2073,-5,-4,10,3677
DATA,2487,40,-14,2083,-4,-4,9,4302
DATA,2488,37,-15,2078,-6,-4,10,4927
DATA,2489,34,-15,2073,-6,-4,10,5552
DATA,2490,37,-13,2078,-5,-4,9,6177
DATA,2491,37,-12,2080,-5,-4,10,6802
DATA,2492,36,-12,2074,-5,-4,11,7427
DATA,2493,36,-14,2076,-5,-4,10,8052
DATA,2494,36,-15,2082,-5,-4,11,8677
DATA,2495,37,-14,2078,-6,-3,9,9302
DATA,2496,36,-14,2073,-6,-3,10,9927
DATA,2497,37,-17,2082,-4,-5,10,10552
DATA,2498,38,-15,2082,-4,-4,11,11177
DATA,2499,36,-13,2073,-6,-2,11,11802
DATA,2500,37,-13,2078,-5,-4,10,12427
DATA,2501,37,-15,2083,-5,-3,11,13052
DATA,2502,37,-13,2078,-5,-3,10,13677
DATA,2503,35,-15,2073,-5,-3,11,14302
DATA,2504,38,-15,2084,-4,-3,9,14927
DATA,2505,37,-13,2082,-6,-4,9,15552
DATA,2506,34,-12,2072,-6,-3,10,16177
DATA,2507,35,-17,2075,-6,-3,9,16802
DATA,2508,37,-16,2085,-5,-3,10,17427
DATA,2509,34,-13,2078,-4,-4,10,18052
DATA,2510,35,-14,2074,-5,-3,10,18677
DATA,2511,37,-12,2081,-4,-4,10,19302
DATA,2512,35,-12,2080,-6,-2,9,19927
DATA,2513,35,-15,2072,-6,-4,9,20552
DATA,2514,37,-14,2079,-5,-4,11,21177
DATA,2515,36,-14,2085,-4,-3,11,21802
DATA,2516,37,-12,2077,-6,-3,10,22427
DATA,2517,36,-15,2074,-5,-4,11,23052
DATA,2518,35,-14,2084,-5,-5,10,23677
DATA,2519,39,-14,2079,-5,-3,11,24302
DATA,2520,34,-15,2073,-5,-3,10,24927
DATA,2521,35,-14,2078,-4,-4,10,25552
DATA,2522,39,-12,2085,-5,-4,11,26177
DATA,2523,36,-15,2077,-6,-3,10,26802
DATA,2524,34,-14,2074,-5,-4,9,27427
DATA,2525,36,-14,2082,-4,-4,9,28052
DATA,2526,36,-15,2079,-6,-3,9,28677
DATA,2527,34,-15,2073,-6,-3,9,29302
DATA,2528,35,-14,2079,-5,-3,10,29927
DATA,2529,36,-14,2085,-5,-3,9,30552
DATA,2530,36,-15,2073,-6,-4,10,31177
DATA,2531,37,-15,2076,-6,-2,10,31802
DATA,2532,39,-15,2083,-5,-4,9,32427
DATA,2533,36,-13,2078,-5,-4,11,33052
DATA,2534,32,-15,2072,-5,-4,10,33677
DATA,2535,35,-17,2079,-5,-3,8,34302
DATA,2536,39,-14,2082,-5,-4,11,34927
DATA,2537,35,-15,2074,-6,-4,9,35552
DATA,2538,37,-14,2078,-5,-4,10,36177
DATA,2539,37,-13,2083,-4,-4,11,36802
DATA,2540,37,-12,2078,-5,-4,9,37427
DATA,2541,34,-15,2071,-6,-4,9,38052
DATA,2542,36,-16,2079,-5,-4,10,38677
DATA,2543,37,-13,2079,-5,-2,10,39302
DATA,2544,37,-15,2075,-7,-4,10,39927
DATA,2545,36,-15,2079,-6,-3,10,40552
DATA,2546,35,-14,2082,-5,-3,10,41177
DATA,2547,36,-13,2075,-6,-4,9,41802
DATA,2548,35,-16,2074,-5,-4,11,42427
DATA,2549,39,-14,2080,-5,-5,11,43052
DATA,2550,39,-14,2079,-6,-4,10,43677
DATA,2551,35,-14,2075,-6,-4,10,44302
DATA,2552,37,-15,2079,-5,-4,11,44927
DATA,2553,36,-14,2082,-5,-4,11,45552
DATA,2554,37,-14,2076,-5,-3,10,46177
DATA,2555,35,-15,2074,-6,-4,10,46802
DATA,2556,37,-17,2080,-5,-3,9,47427
DATA,2557,38,-14,2078,-6,-3,10,48052
DATA,2558,37,-14,2074,-4,-4,11,48677
DATA,2559,37,-13,2077,-4,-4,11,49302
DATA,2560,37,-13,2080,-6,-5,9,49927
DATA,2561,35,-13,2072,-6,-3,11,50552
DATA,2562,36,-15,2075,-5,-4,8,51177
DATA,2563,38,-15,2082,-4,-4,10,51802
DATA,2564,35,-14,2078,-5,-3,10,52427
DATA,2565,35,-12,2072,-5,-4,11,53052
DATA,2566,36,-13,2080,-5,-2,9,53677
DATA,2567,37,-16,2078,-6,-3,10,54302
DATA,2568,35,-12,2071,-5,-2,8,54927
DATA,2569,36,-15,2076,-5,-3,11,55552
DATA,2570,38,-14,2080,-5,-3,10,56177
DATA,2571,36,-13,2075,-6,-4,10,56802
DATA,2572,36,-16,2072,-6,-4,10,57427
DATA,2573,37,-15,2081,-4,-4,10,58052
DATA,2574,36,-13,2077,-5,-3,11,58677
DATA,2575,34,-13,2071,-6,-4,10,59302
DATA,2576,36,-16,2075,-5,-4,10,59927
DATA,2577,36,-15,2078,-5,-4,10,60552
DATA,2578,37,-13,2074,-6,-3,10,61177
DATA,2579,35,-16,2071,-4,-4,9,61802
DATA,2580,37,-16,2080,-5,-4,10,62427
DATA,2581,37,-13,2076,-5,-4,10,63052
DATA,2582,36,-16,2070,-5,-3,10,63677
DATA,2583,36,-12,2074,-4,-3,10,64302
DATA,2584,38,-16,2080,-5,-4,11,64927
DATA,2585,36,-13,2074,-5,-3,10,16
DATA,2586,36,-16,2073,-5,-4,10,641
DATA,2587,38,-15,2082,-5,-3,11,1266
DATA,2588,37,-13,2077,-6,-4,9,1891
DATA,2589,36,-17,2070,-6,-4,11,2516
DATA,2590,36,-14,2080,-5,-5,11,3141
DATA,2591,36,-14,2082,-5,-3,9,3766
DATA,2592,36,-13,2073,-5,-3,8,4391
DATA,2593,37,-14,2073,-5,-4,9,5016
DATA,2594,37,-15,2082,-5,-3,11,5641
DATA,2595,37,-13,2079,-6,-4,11,6266
DATA,2596,36,-12,2072,-6,-3,10,6891
DATA,2597,36,-15,2079,-5,-4,10,7516
DATA,2598,37,-15,2083,-5,-3,11,8141
DATA,2599,35,-14,2073,-6,-2,10,8766
DATA,2600,35,-15,2076,-5,-4,10,9391
DATA,2601,36,-15,2085,-5,-3,10,10016
DATA,2602,35,-13,2078,-5,-4,12,10641
DATA,2603,37,-16,2075,-5,-4,10,11266
DATA,2604,38,-14,2080,-6,-4,9,11891
DATA,2605,37,-12,2081,-5,-4,10,12516
DATA,2606,37,-15,2074,-5,-3,11,13141
DATA,2607,36,-16,2080,-5,-4,10,13766
DATA,2608,37,-13,2084,-5,-4,10,14391
DATA,2609,36,-14,2076,-6,-3,9,15016
DATA,2610,35,-14,2073,-6,-4,10,15641
DATA,2611,38,-16,2082,-4,-3,11,16266
DATA,2612,37,-16,2080,-5,-3,10,16891
DATA,2613,38,-15,2073,-5,-3,10,17516
DATA,2614,37,-16,2081,-4,-4,11,18141
DATA,2615,36,-13,2081,-4,-3,10,18766
DATA,2616,34,-15,2073,-6,-3,10,19391
DATA,2617,38,-14,2075,-5,-4,11,20016
DATA,2618,38,-13,2082,-4,-3,11,20641
DATA,2619,35,-13,2080,-5,-4,11,21266
DATA,2620,35,-15,2072,-6,-4,9,21891
DATA,2621,37,-15,2079,-5,-4,9,22516
DATA,2622,37,-13,2082,-5,-4,12,23141
DATA,2623,36,-14,2073,-6,-3,11,23766
DATA,2624,36,-13,2078,-5,-4,10,24391
DATA,2625,37,-14,2082,-5,-4,10,25016
DATA,2626,37,-16,2079,-6,-3,10,25641
DATA,2627,34,-15,2073,-5,-4,11,26266
DATA,2628,37,-12,2078,-4,-4,11,26891
DATA,2629,37,-16,2080,-5,-3,11,27516
DATA,2630,34,-14,2073,-6,-3,10,28141
DATA,2631,35,-15,2076,-5,-3,10,28766
DATA,2632,38,-14,2083,-5,-3,10,29391
DATA,2633,36,-14,2076,-7,-3,10,30016
DATA,2634,36,-15,2072,-5,-4,11,30641
DATA,2635,38,-14,2079,-5,-4,8,31266
DATA,2636,38,-13,2079,-4,-3,10,31891
DATA,2637,35,-13,2073,-5,-4,10,32516
DATA,2638,37,-15,2076,-4,-4,10,33141
DATA,2639,36,-13,2082,-6,-4,10,33766
DATA,2640,35,-13,2077,-5,-3,10,34391
DATA,2641,38,-17,2075,-5,-4,10,35016
DATA,2642,37,-14,2081,-4,-4,10,35641
DATA,2643,37,-12,2080,-5,-3,10,36266
DATA,2644,36,-13,2073,-6,-3,10,36891
DATA,2645,37,-12,2078,-5,-4,10,37516
DATA,2646,36,-13,2081,-5,-3,9,38141
DATA,2647,35,-15,2073,-5,-3,11,38766
DATA,2648,36,-15,2075,-5,-3,10,39391
DATA,2649,39,-15,2084,-5,-3,11,40016
DATA,2650,37,-12,2080,-6,-4,11,40641
DATA,2651,34,-15,2073,-6,-4,9,41266
DATA,2652,38,-14,2081,-5,-4,11,41891
DATA,2653,37,-12,2080,-4,-3,9,42516
DATA,2654,35,-15,2074,-6,-4,10,43141
DATA,2655,35,-14,2076,-5,-4,10,43766
DATA,2656,37,-14,2082,-5,-4,11,44391
DATA,2657,37,-13,2079,-6,-3,10,45016
DATA,2658,34,-14,2072,-6,-4,10,45641
DATA,2659,37,-14,2079,-5,-2,10,46266
